ood,violation
5.652568133510987,1
5.731389530302878,1
5.7774009755511315,1
5.831932303363024,1
5.895534874865498,1
5.949260375494318,1
5.986241259288713,1
6.033636604412844,1
6.0915520042271,1
6.183731670279762,1
6.318082650590958,1
6.46135292688927,1
6.612946992504763,1
6.625465322201579,1
6.446507200279848,1
6.273605877615738,1
6.106629626102899,1
5.959522877201197,1
5.834247830902153,1
5.7101588696088355,1
5.5870059317562175,1
5.469563953127036,1
5.359739255971925,1
5.251280265217425,1
5.1444702475609425,1
5.045628314609389,1
4.955467765704049,1
4.866139553234675,1
4.77823085374442,1
4.705253808494455,1
4.648724773124676,1
4.591068531756242,1
4.533051687471861,1
4.487444123927768,1
4.456215204162941,1
4.423204939501494,1
4.388751251099287,1
4.36523599622987,1
4.354654864389151,1
4.341172663757948,1
4.324522745690024,1
4.243777057295986,1
4.087564887074912,1
3.932034284928934,1
3.7769002433772068,1
3.667978435366419,1
3.6164669052621905,1
3.564829212338893,1
3.5123464750605424,1
3.501312139757595,1
3.542990893330764,1
3.5853199011637376,1
3.627571535183946,1
3.790443423585206,1
4.097635777720759,1
4.4026531084856275,1
4.705118451189094,1
4.950626192116423,1
5.13168316947909,1
5.313695658558105,1
5.496548979415312,1
5.597503875300873,1
5.606002750358652,1
5.620691786470297,1
5.641650770916113,1
5.595805607895306,1
5.469875112134631,1
5.347736570079388,1
5.22963424771798,1
4.977162838076425,1
4.570871324222104,1
4.170891404044169,1
3.7790686598608745,1
3.633789376120039,1
3.7626389963862903,1
3.8946086209512205,1
4.02848277196536,1
4.295005879538655,1
4.711874727107157,1
5.1309642511719415,1
5.551446011125142,1
5.743670106339126,1
5.68139022193857,1
5.6183411265850856,1
5.55450271728928,1
5.489945809589948,1
5.424837490699872,1
5.359448573153097,1
5.294155954496672,1
5.256849929069066,1
5.250541850146965,1
5.2463017867582575,1
5.244941052816322,1
5.219533678841551,1
5.168888048184896,1
5.123722390582127,1
5.085049115606345,1
5.070667342258512,1
5.082483235585376,1
5.103527074673227,1
5.134500523609277,1
5.181530613439723,1
5.245261213486427,1
5.319775484907756,1
5.405306841159442,1
5.4909007413989155,1
5.576030294616222,1
5.6713446049092955,1
5.77621604071119,1
5.8094607516952905,1
5.765942351746116,1
5.726519862649814,1
5.690573911490413,1
5.600165899377161,1
5.453241425337821,1
5.307047377907689,1
5.1612355358023185,1
5.021190041104517,1
4.887799264790084,1
4.7559582245460685,1
4.626108526418358,1
4.5148888591311565,1
4.41964256203198,1
4.324361979671544,1
4.229454406956964,1
4.131193394293047,1
4.029085733474449,1
3.927405144713391,1
3.8275932924245044,1
3.742914837357211,1
3.6688877019036727,1
3.592841818471676,1
3.514760616940391,1
3.4474938828489257,1
3.3901816284001765,1
3.330177806951226,1
3.2670314339259345,1
3.219001487934409,1
3.189535877069799,1
3.16133496554791,1
3.133065873268004,1
3.1283822621222086,1
3.1514071662684224,1
3.1794046635665465,1
3.210755808358694,1
3.2689859693797367,1
3.3469228582237185,1
3.4198787725335484,1
3.487680377902858,1
3.5753612248527955,1
3.680397881688619,1
3.7796533745297776,1
3.8739131163721554,1
3.927480552369558,1
3.945152672348883,1
3.9601249152937057,1
3.9728843202540127,1
3.9667876905943356,1
3.9536903787756255,1
3.9519905455643936,1
3.961634157335751,1
3.9770428154345208,1
3.9983942987905365,1
4.0297314909606134,1
4.070266410502603,1
4.113134635419383,1
4.157968282499689,1
4.208911800643913,1
4.265074104110847,1
4.319019204063115,1
4.3709686203373055,1
4.425151434152011,1
4.480755997845905,1
4.537055656296148,1
4.593420499192108,1
4.649330142534427,1
4.704379368623686,1
4.746063547538265,1
4.776171314510979,1
4.804921870075725,1
4.832365366649393,1
4.858673523975128,1
4.884137280875587,1
4.909164993749792,1
4.934274129003088,1
4.960084816068416,1
4.987308166867809,1
5.016819849601703,1
5.049213215193766,1
5.079300524686465,1
5.1090535507305725,1
5.14452978456675,1
5.186628106775381,1
5.242603536058822,1
5.311961415682028,1
5.390291527934001,1
5.477821298675849,1
5.568898778366553,1
5.664761671810075,1
5.770874908086788,1
5.887078524686529,1
6.000828785068657,1
6.114568929674231,1
6.237541964506934,1
6.369157880634895,1
6.4663057062474945,1
6.535148110043232,1
6.607286158191312,1
6.682158189081924,1
6.727726518928806,1
6.750875609647877,1
6.775381418012509,1
6.80094730299616,1
6.797926611511724,1
6.776454699846448,1
6.759899316596033,1
6.7486363988139235,1
6.724692393117573,1
6.688230115022971,1
6.651849240050205,1
6.6157209529238274,1
6.570603280559771,1
6.517315500985984,1
6.462371563098204,1
6.405818546413772,1
6.356319547686451,1
6.311371698011974,1
6.264878492458673,1
6.217190876668467,1
6.170430147404946,1
6.122562729739088,1
6.071888990735808,1
6.018479339533427,1
6.010703551072228,1
6.0342648455055485,1
6.054488002912784,1
6.07096087520256,1
6.026587544876521,1
5.94156001180289,1
5.85629881222128,1
5.77016253991813,1
5.726213062350798,1
5.712715565828398,1
5.699181980002183,1
5.685155258515487,1
5.741111231023027,1
5.843366669340846,1
