steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,method,seed,test_year,xi_uboil,rng_seed,horizon,max_solver_failures,secs,regen_id,config_hash,git_sha,image
5760,-0.809669677817821,6.922523459314323,7.732193137132144,4.127662113017317,3.3411703138336,0.26336071028122676,281227.51553464436,45.862912366859085,0.8778690342707559,11.137234379445333,48.71527777777778,2954,8484.35299539566,71.49305555555556,1642,3146528.4951171875,47.53472222222222,3022,6159.370445251465,7618,1411.166534053219,30.271346020525023,2474.940972457058,1338.358301452367,0,5760,1.0,False,False,complete,sindy_mpc_raw,1,2022,0.0,1446536409,20,100,71.9,regen-v2,637c6b535a9e,8ac4b0b,local
5760,-0.9645069248104676,7.240445152846576,8.204952077657044,4.695048365934376,3.505957476404931,0.003946235317736864,294143.08433439216,52.16720406593751,0.013154117725789546,11.68652492134977,49.09722222222222,2932,4616.5150628089905,90.3125,558,659774.4243164062,47.06597222222222,3049,5317.565933227539,6539,1605.144739579316,0.45359026979619743,2597.0055385394285,1752.7057357061967,0,5760,1.0,False,False,complete,sindy_mpc_raw,1,2023,0.0,1446536409,20,100,64.9,regen-v2,637c6b535a9e,8ac4b0b,local
5760,4.410631034785572,12.318889608176587,7.908258573391014,4.2461022834503375,3.660422644135237,0.0017336458054371178,500454.8903321738,47.17891426055931,0.00577881935145706,12.201408813784125,51.59722222222223,2788,4758.203329086304,82.46527777777779,1010,1048871.0646972656,62.41319444444444,2165,4401.575080871582,5963,1451.6588996958644,0.1992696310160461,2711.424180493687,1418.8083592949938,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,1,2020,0.0,2726711412,20,100,74.9,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.7155134183275464,7.313555452750123,9.02906887107767,5.982041060710534,3.0223666084764824,0.02466120189065114,297113.1902679737,66.46712289678372,0.08220400630217047,10.074555361588276,58.99305555555555,2362,3855.24200963974,76.77083333333333,1338,1269044.0059814453,45.06944444444444,3164,6108.293006896973,6864,2045.142243520715,2.834620901641125,2238.79007992043,1295.663433369119,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,1,2021,0.0,2726711412,20,100,65.8,regen-v2,637c6b535a9e,67c0dff,local
5760,0.6213655666930914,8.882245130354402,8.260879563661312,5.162052232554284,3.058416960900101,0.04041037020692602,360841.2084206476,57.35613591726983,0.13470123402308673,10.194723203000338,57.25694444444444,2462,4735.3801345825195,88.02083333333334,690,540915.1585693359,59.895833333333336,2310,4508.208911895752,5462,1764.8041821031543,4.644870122318511,2265.4940443432474,1306.5062985924358,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,1,2022,0.0,2726711412,20,100,65.6,regen-v2,637c6b535a9e,67c0dff,local
5760,4.456228545737057,12.791815688001204,8.335587142264147,4.70787890597586,3.6277082362882878,0.0,519667.5123250489,52.309765621954,0.0,12.092360787627626,55.53819444444444,2561,3411.817578315735,86.92708333333333,753,577423.3981933594,47.72569444444444,3011,5367.346839904785,6325,1609.531249269382,0.0,2687.191286733464,1698.6296763408732,0,5760,1.0,False,False,complete,sindy_mpc_raw_ens,1,2023,0.0,2726711412,20,100,70.8,regen-v2,637c6b535a9e,67c0dff,local
5760,8.914843441859464,16.062750961661052,7.1479075198015884,4.788969138673946,2.1572215535964068,0.20171682753123582,652549.2578174802,53.21076820748829,0.6723894251041195,7.190738511988023,65.95486111111111,1961,1895.1941175460815,100.0,0,0.0,65.12152777777777,2009,4047.0316467285156,3970,1637.254405904771,23.185842254090822,1597.9418904601666,1378.6034850933647,0,5760,1.0,False,False,complete,sindy_mpc_raw,2,2020,0.06250203827825297,2693632589,20,100,66.1,regen-v2,637c6b535a9e,67c0dff,local
5760,-1.5844467675085003,7.70000155355835,9.28444832106685,6.753283287112751,1.564320022409849,0.9668450115442503,312812.563113308,75.03648096791946,3.222816705147501,5.214400074699497,75.38194444444444,1418,1040.9616622924805,99.27083333333333,42,41387.5888671875,52.135416666666664,2757,6106.253242492676,4217,2308.8147990627676,111.13161069364887,1158.7555718414792,1243.172561107469,0,5760,1.0,False,False,complete,sindy_mpc_raw,2,2021,0.06250203827825297,2693632589,20,100,59.6,regen-v2,637c6b535a9e,67c0dff,local
5760,5.454875288058945,14.991935506162225,9.537060218103278,5.897196422313288,2.065054624640148,1.5748091711498433,609047.3799378404,65.52440469236987,5.249363903832811,6.88351541546716,79.63541666666667,1173,1129.3804292678833,100.0,0,0.0,60.920138888888886,2251,5067.607921600342,3424,2016.1355285727775,181.0125485446646,1529.6700917022802,1253.84483403568,0,5760,1.0,False,False,complete,sindy_mpc_raw,2,2022,0.06250203827825297,2693632589,20,100,66.5,regen-v2,637c6b535a9e,67c0dff,local
5760,4.989540160338224,12.542021452062471,7.552481291724247,5.122580117865121,2.2777306752065476,0.15217049865257679,509519.6214900379,56.91755686516802,0.5072349955085893,7.592435584021826,70.53819444444444,1697,1426.5300188064575,100.0,0,0.0,51.78819444444444,2777,5187.455543518066,4474,1751.3094421896953,17.490861931097758,1687.2079065087783,1648.688802228799,0,5760,1.0,False,False,complete,sindy_mpc_raw,2,2023,0.06250203827825297,2693632589,20,100,66.2,regen-v2,637c6b535a9e,67c0dff,local
