steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,block,condition,mode,seed,test_year,secs,regen_id,config_hash,git_sha,image
5760,-3.3786828303710648,8.2949754083856,11.673658238756666,7.252221416488854,1.97015098885748,2.451285833410332,336983.37596566504,80.58023796098726,8.170952778034438,6.567169962858268,61.26736111111111,2231,2041.9904460906985,99.63541666666669,21,5769.284423828125,67.76041666666667,1857,2437.9855346679688,4109,2479.391937636011,281.7569923104005,1459.371102579621,1371.0245437705885,0,5760,1.0,False,adapt,dagger,dagger,14,2021,73.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-5.617359422463,4.767907329723391,10.385266752186393,6.648515902201269,2.4791579248438333,1.2575929251412896,193696.23527001275,73.87239891334744,4.191976417137632,8.263859749479446,92.20486111111111,449,412.2354736328125,77.96875,1269,2083205.098876953,50.9375,2826,3507.820472717285,4544,2272.9968872905256,144.55091092193368,1836.4132778958551,711.4009692017838,0,5760,1.0,False,adapt,ekf,ekf,14,2021,76.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.644544707905297,10.662519996227251,14.30706470413255,5.353817458887956,2.341264232491431,6.6119830127531625,433164.8748467322,59.48686065431063,22.03994337584388,7.80421410830477,55.27777777777778,2576,5294.989805698395,97.44791666666669,147,72576.0166015625,65.55555555555556,1984,3432.2176208496094,4707,1830.3649448810331,759.9980475807877,1734.2698012952906,1354.355958858937,0,5760,1.0,False,adapt,static,static,14,2022,78.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.0231267990777435,15.50182847998133,13.478701680903589,6.076628812525142,2.333057444405413,5.069015423973031,629761.7819992416,67.51809791694602,16.896718079910105,7.776858148018044,69.44444444444444,1760,1723.6846857070925,100.0,0,0.0,73.24652777777779,1541,2581.58451461792,3301,2077.479935079228,582.6454510803609,1728.190699972457,1367.8567867719876,0,5760,1.0,False,adapt,dagger,dagger,14,2022,82.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4459,-3.368523054852458,6.594657886391612,9.963180941244069,5.855867043821713,2.567917948196402,1.5393959492259544,267907.9766346592,65.06518937579682,5.131319830753181,8.559726493988007,76.58667862749495,1044,1236.143811225891,72.48261942139493,1227,3283173.8670654297,56.96344471854676,1919,2714.3868255615234,4190,2002.005826092813,176.94206314797455,1902.1614425653636,669.7827879358648,0,5760,0.7741,True,adapt,ekf,ekf,14,2022,60.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.8326306984431837,8.374165977776372,11.206796676219556,5.323923742809573,2.541510206832524,3.3413627265774584,340200.4928471651,59.1547082534397,11.137875755258197,8.471700689441747,50.05208333333333,2877,4009.32017326355,100.0,0,0.0,60.12152777777777,2297,3088.6569633483887,5174,1820.1448694826472,384.0646811525116,1882.600152672376,1761.8840051171317,0,5760,1.0,False,adapt,static,static,14,2023,72.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.1553748787562528,13.100618670080689,10.945243791324437,5.7745905825918165,2.6314008636127757,2.539252345119843,532212.633472028,64.16211758435352,8.464174483732812,8.771336212042584,62.239583333333336,2175,2042.238480567932,100.0,0,0.0,66.61458333333333,1923,2265.389072418213,4098,1974.219002115296,291.8680857444175,1949.1858247843052,1746.7173035907804,0,5760,1.0,False,adapt,dagger,dagger,14,2023,79.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.078455809547371,5.090683491646036,9.169139301193407,5.8141344238889925,2.717859892253401,0.6371449850510149,206809.01684812023,64.60149359876658,2.1238166168367165,9.059532974178005,98.2465277777778,101,202.7786016464233,76.82291666666666,1335,2548405.2872314453,45.625,3132,4801.504280090332,4568,1987.7382641441563,73.23505577810349,2013.229549720622,757.3600078791756,0,5760,1.0,False,adapt,ekf,ekf,14,2023,74.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.37350108828956,7.829854074593841,12.2033551628834,5.876453230975187,3.948758886939925,2.37814304496829,318087.8217803748,65.2939247886132,7.927143483227634,13.162529623133082,55.85069444444445,2543,3782.925766706466,61.73611111111112,2204,2012289.3437347407,33.33333333333333,3840,7443.105178833008,8587,2009.0438398525696,273.3497751356141,2925.006582632799,1281.1039534455504,0,5760,1.0,False,adapt,static,static,15,2021,76.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.884825305521726,7.742634205919594,11.62745951144132,6.868479418150531,2.7367504335494885,2.0222296597413,314544.5146154835,76.31643797945034,6.740765532471,9.122501445164962,61.51041666666666,2217,2340.097831726074,98.48958333333331,87,8565.373123168945,52.98611111111112,2708,4816.882209777832,5012,2348.1980901461766,232.4401907166826,2027.2225445701952,1487.6356786700214,0,5760,1.0,False,adapt,dagger,dagger,15,2021,73.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5220,-8.128620160176217,3.962686100863421,12.091306261039636,5.671551831592439,4.715696679010083,1.7040577504371155,160984.12284757648,63.01724257324933,5.680192501457052,15.71898893003361,91.57088122605364,440,344.6037440299988,36.206896551724135,3330,18739543.952270508,46.36015325670498,2800,3708.952163696289,6570,1938.9920800199625,195.86870673481505,3493.1086505071967,459.5767690758991,0,5760,0.9062,True,adapt,ekf,ekf,15,2021,67.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.946359396768099,9.788566061643545,13.734925458411643,5.107220166899321,4.007669772592728,4.620035518919595,397660.496254269,56.74689074332579,15.40011839639865,13.35889924197576,55.17361111111111,2582,4880.936794281006,72.67361111111111,1574,1196333.6827392578,48.28125,2979,5804.125240325928,7135,1746.0581775140608,531.0385653624098,2968.644275220884,1331.1837121298909,0,5760,1.0,False,adapt,static,static,15,2022,80.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.1459445902593188,14.243629690335752,14.097685100076433,5.664832327147198,3.3033900261693856,5.129462746759848,578647.4561698899,62.94258141274665,17.09820915586616,11.011300087231286,66.51041666666667,1929,2624.313499450684,99.5659722222222,25,1625.3990173339844,61.75347222222223,2203,4408.003967285156,4157,1936.6948133450287,589.5934191463526,2446.955575424073,1431.8718470116178,0,5760,1.0,False,adapt,dagger,dagger,15,2022,82.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,0.0711147365103568,10.248607961220976,10.17749322471062,6.929490854150763,2.926966173890924,0.3210361966689327,416349.69842460216,76.99434282389737,1.070120655563109,9.756553912969748,86.59722222222223,772,485.3744802474976,80.29513888888889,1135,2107287.478149414,65.65972222222223,1978,2018.4585876464844,3885,2369.0567011604385,36.900712149646864,2168.123091653795,1076.8874707330206,0,5760,1.0,False,adapt,ekf,ekf,15,2022,75.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.303279740491891,7.918233571585563,12.221513312077455,4.980972070031864,4.966777396742929,2.2737638453026614,321678.2388456635,55.34413411146516,7.579212817675538,16.555924655809765,54.895833333333336,2598,3066.2105584144592,76.61458333333333,1347,995070.6451416016,41.35416666666666,3378,5715.053356170654,7323,1702.8964349272808,261.3521661843482,3679.094366824916,1729.8691995160996,0,5760,1.0,False,adapt,static,static,15,2023,75.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.8594528736094708,10.3938560012786,11.25330887488807,5.336360897567381,4.012961576759013,1.903986400561676,422250.4000519431,59.2928988618598,6.346621335205587,13.37653858919671,59.70486111111111,2321,2589.557683944702,99.28819444444444,41,3923.313598632813,51.59722222222223,2788,4204.902290344238,5150,1824.3968882660856,218.84901140071028,2972.564130858977,1866.3754758659045,0,5760,1.0,False,adapt,dagger,dagger,15,2023,74.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.135784409991978,3.799186805146615,6.934971215138592,5.28607049320825,1.306510472907593,0.3423902490227489,154341.9639590812,58.73411659120278,1.1413008300758298,4.355034909691977,97.56944444444444,140,241.652596950531,95.83333333333334,240,240771.2012939453,41.857638888888886,3349,5707.984996795654,3729,1807.203587333063,39.355201001972304,967.785535671876,822.325265577254,0,5760,1.0,False,adapt,ekf,ekf,15,2023,75.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.058880542698773,7.890264965610601,11.949145508309376,6.609519924814409,1.9035250505115773,3.436100532983388,320542.0142279307,73.43911027571565,11.45366844327796,6.345083501705258,55.989583333333336,2535,3770.4554295539856,99.21875,45,22563.474487304688,63.35069444444444,2111,4107.665061950684,4691,2259.664931666051,394.9540842307685,1410.0185566899302,1396.839353919876,0,5760,1.0,False,adapt,static,static,16,2021,72.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.775349327781909,7.629601431293626,11.404950759075533,6.065903064704093,2.017007017564567,3.322040676806873,309952.5581463035,67.3989229411566,11.073468922689578,6.723356725215224,42.06597222222222,3337,6083.430742740631,98.0902777777778,110,69329.2177734375,53.28125,2691,4577.753265380859,6138,2073.813014375516,381.8437558703238,1494.0792722099982,1359.318735526343,0,5760,1.0,False,adapt,dagger,dagger,16,2021,78.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.002791993081907,1.2794797026310196,8.282271695712927,6.118831018959526,0.8740322339484143,1.289408442804986,51978.86291938518,67.98701132177251,4.298028142683287,2.913440779828048,92.96875,405,304.66237449646,93.36805555555556,382,349579.2666015625,55.74652777777778,2549,2645.346008300781,3336,2091.9080408973723,148.20786720928322,647.431284670914,678.7908914298675,0,5760,1.0,False,adapt,ekf,ekf,16,2021,75.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.755738427759746,10.162919051038225,13.918657478797968,5.4103329569311445,2.3099539400617584,6.198370581805067,412868.5864484278,60.11481063256827,20.66123527268356,7.699846466872528,57.170138888888886,2467,4686.681374073029,96.99652777777776,173,138202.71643066406,69.6875,1746,3565.708335876465,4386,1849.6864803113149,712.4563885312102,1711.0769917899354,1342.018185452845,0,5760,1.0,False,adapt,static,static,16,2022,78.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.336734196392344,9.521932086116257,13.8586662825086,4.838367395918345,2.3066184724701126,6.713680414120142,386828.4909984729,53.75963773242606,22.378934713733805,7.688728241567042,45.60763888888889,3133,7034.249068260193,96.59722222222224,196,142345.19592285156,61.64930555555556,2209,4302.0680809021,5538,1654.142699412247,771.6874039702017,1708.6062756387937,1254.5837484633023,0,5760,1.0,False,adapt,dagger,dagger,16,2022,82.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.78135569430434,11.86194169799522,9.08058600369088,7.017343915683692,1.726153938763521,0.3370881492436668,481891.38148105575,77.97048795204103,1.1236271641455562,5.75384646254507,80.45138888888889,1126,1252.7596626281738,95.46875,261,224447.9229736328,63.263888888888886,2116,2589.093948364258,3503,2399.091937945422,38.74576430402565,1278.6325462563173,1194.880567264548,0,5760,1.0,False,adapt,ekf,ekf,16,2022,75.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.045901642623868,8.395805031412056,11.441706674035924,5.506644616610897,2.601398169277613,3.3336638881474148,341079.5794011148,61.18494018456553,11.112212960491384,8.671327230925376,60.50347222222222,2275,2427.3216218948364,100.0,0,0.0,64.61805555555556,2038,3021.906295776367,4313,1882.613543482832,383.1797573276479,1926.9616077371304,1762.8254397862484,0,5760,1.0,False,adapt,static,static,16,2023,71.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.8196352133065443,8.59686684995344,10.416502063259983,4.8056418769062965,2.552864994786617,3.05799519156707,349247.71577935846,53.39602085451441,10.193317305223566,8.509549982622058,41.31944444444444,3380,5182.163548469544,100.0,0,0.0,52.29166666666667,2748,4449.837253570557,6128,1642.95448795331,351.4937000011996,1891.011107709752,1701.3450752410183,0,5760,1.0,False,adapt,dagger,dagger,16,2023,72.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.5175274569232404,6.449918741702642,8.967446198625883,5.885936788787218,2.757800196246337,0.3237092135923278,262027.94888166984,65.39929765319131,1.0790307119744262,9.192667320821124,97.39583333333334,150,232.63397693634036,84.0625,918,2036485.328735352,35.53819444444444,3713,7139.305366516113,4781,2012.286081201435,37.20795562161271,2042.8149596794813,632.5578179255474,0,5760,1.0,False,adapt,ekf,ekf,16,2023,76.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.9773097843236405,7.805661196947156,9.782970981270797,7.199511783181962,1.7202204461750097,0.8632387519138246,317104.98612597823,79.99457536868847,2.8774625063794157,5.7340681539167,68.22916666666666,1830,1956.2386405467987,99.53125,27,15057.73583984375,59.80902777777778,2315,3918.75691986084,4172,2461.371550265821,99.22284511886257,1274.2373671160456,1326.1382660066367,0,5760,1.0,False,adapt,static,static,17,2021,71.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-4.077111745649799,7.776087230208597,11.853198975858398,7.355948054663026,4.47877433223305,0.0184765889623202,315903.5437272243,81.73275616292251,0.0615886298744007,14.929247774110168,68.88888888888889,1792,1557.5100531578064,88.35069444444444,671,185578.7891845703,65.13888888888889,2008,3050.3716735839844,4471,2514.854036790876,2.123745854224347,3317.6106155858406,1289.3662425095508,0,5760,1.0,False,adapt,dagger,dagger,17,2021,74.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-7.149034266002605,7.67267385045109,14.821708116453696,6.754709077118424,6.882859736727118,1.1841393026081546,311702.37517457554,75.0523230790936,3.947131008693849,22.942865789090398,88.66319444444444,653,527.2745008468628,35.607638888888886,3709,11742778.080444336,43.69791666666666,3243,4990.08430480957,7605,2309.3022479519805,136.107965767951,5098.414618687678,686.3360520669114,0,5760,1.0,False,adapt,ekf,ekf,17,2021,77.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.498297736498975,15.07762239562244,9.579324659123468,6.45110372537834,2.092775487959592,1.0354454457855349,612528.4098221617,71.67893028198156,3.4514848192851155,6.97591829319864,78.55902777777779,1235,1097.273603439331,100.0,0,0.0,66.02430555555556,1957,3153.203414916992,3192,2205.505547312857,119.01671798475988,1550.204065306675,1327.0769724197148,0,5760,1.0,False,adapt,static,static,17,2022,83.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.579420909847277,12.7912386909012,11.211817781053924,6.556167642970673,4.655514693094103,0.0001354449891485,519644.0718178613,72.84630714411858,0.0004514832971617,15.518382310313678,77.39583333333333,1302,1052.1073789596558,88.33333333333333,672,187307.73388671875,70.48611111111111,1700,2621.2022743225098,3674,2241.424835570061,0.0155683898164682,3448.529402125705,1267.0755426738342,0,5760,1.0,False,adapt,dagger,dagger,17,2022,74.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4454,-2.107543167245568,8.40585308357938,10.513396250824949,5.540680353476767,4.833685643670786,0.139030253677394,341487.7815204123,61.56311503863075,0.4634341789246469,16.11228547890262,76.35832959137853,1053,906.2181825637816,33.56533453075887,2959,8051355.655029297,61.338123035473735,1722,2221.9282989501958,5734,1894.249692961278,15.980488954459744,3580.5078832906097,661.3751031949091,0,5760,0.7733,True,adapt,ekf,ekf,17,2022,60.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.546563267953683,12.723936807541198,8.177373539587515,5.676656594850113,2.244461261001045,0.2562556837363579,516909.9328063612,63.073962165001255,0.8541856124545263,7.48153753667015,72.25694444444444,1598,1351.0587739944458,100.0,0,0.0,54.114583333333336,2643,4185.993522644043,4241,1940.7372990352485,29.45467638642653,1662.5638962489238,1722.9329823032797,0,5760,1.0,False,adapt,static,static,17,2023,81.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.13182032955716,9.464967441925324,11.596787771482482,5.928671203692082,5.6661259962065005,0.0019905715839006,384514.30232821626,65.87412448546759,0.006635238613002,18.88708665402167,76.5625,1350,1065.7512736320496,84.09722222222223,916,230832.5550537109,58.61111111111112,2384,3352.8225326538086,4650,2026.8961378835256,0.2288013309165521,4197.130366283161,1654.3466861592278,0,5760,1.0,False,adapt,dagger,dagger,17,2023,73.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.706460640876388,4.275136289856125,7.981596930732513,5.527353959116392,2.0443660010084934,0.409876970607627,173677.41177540505,61.41504399018214,1.36625656869209,6.814553336694979,96.57986111111111,197,225.4086456298828,87.48263888888889,721,959524.2993164062,43.333333333333336,3264,5152.879600524902,4182,1889.6936616862524,47.11229567107171,1514.345186346721,721.1263330827696,0,5760,1.0,False,adapt,ekf,ekf,17,2023,77.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.467564145251371,7.963014771805938,14.430578917057309,5.5595303970950685,5.02021127321745,3.850837246744789,323497.4751046162,61.77255996772298,12.836124155815964,16.7340375773915,55.41666666666667,2568,3972.7261288166046,53.05555555555556,2704,5026316.944580078,33.07291666666667,3855,9685.402236938477,9127,1900.694153186322,442.6249712681686,3718.675017191686,1288.14897889224,0,5760,1.0,False,adapt,static,static,18,2021,73.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.9451221526311695,7.934215145307599,9.879337297938768,7.018081335407016,2.2065742106772896,0.6546817518544618,322327.4902781212,77.97868150452241,2.182272506181539,7.355247368924299,74.53125,1467,959.5534057617188,100.0,0,0.0,54.73958333333333,2607,5060.786224365234,4074,2399.3440470050878,75.25077605264428,1634.4994159080943,1172.1547722486446,0,5760,1.0,False,adapt,dagger,dagger,18,2021,70.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.0096970142622155,8.165425191985184,10.1751222062474,7.187758695447993,1.7852004156283303,1.2021630951710751,331720.3984243981,79.8639855049777,4.007210317236918,5.950668052094436,91.2152777777778,506,314.2014741897583,92.56944444444444,428,1057669.3658447266,47.53472222222222,3022,3970.26717376709,3956,2457.3533996145643,138.1796662638134,1322.3706772964647,936.9069694309172,0,5760,1.0,False,adapt,ekf,ekf,18,2021,75.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-6.911386048995328,9.318244274993257,16.229630323988587,4.114134378727041,4.796046878354365,7.319449066907179,378553.67367160105,45.71260420807823,24.398163556357265,15.986822927847884,55.64236111111112,2555,5032.450827121735,59.70486111111111,2321,7666908.615112305,43.55902777777778,3251,10797.746604919434,8127,1406.5416678222002,841.315985032946,3552.627319160504,1292.7843529414715,0,5760,1.0,False,adapt,static,static,18,2022,77.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,5.846579081735124,15.292625552950582,9.446046471215457,6.094676693983362,2.5719894498941773,0.7793803273379172,621262.9130886174,67.71862993314846,2.597934424459724,8.573298166313926,84.09722222222223,916,595.5843620300293,100.0,0,0.0,57.013888888888886,2476,4555.221492767334,3392,2083.650151916083,89.58394540643238,1905.177370249548,1206.0337953142516,0,5760,1.0,False,adapt,dagger,dagger,18,2022,83.2,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
4458,-5.129241395981827,4.348996106614661,9.478237502596487,5.404818225850037,2.3382449300238792,1.7351743467225726,176677.9668312206,60.05353584277819,5.783914489075243,7.794149766746265,81.29205921938089,834,614.6975831985474,73.03723642889189,1202,1605246.187133789,66.37505607895918,1499,1764.3185501098633,3535,1847.8011039183764,199.44532705921588,1732.0332822315322,534.1003707025438,0,5760,0.774,True,adapt,ekf,ekf,18,2022,58.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.173085759079483,13.075718686388466,10.902632927308984,4.841334648651589,5.39922502735574,0.6620732513016556,531201.0716345315,53.79260720723988,2.206910837672185,17.99741675785247,58.802083333333336,2373,2576.321615219116,76.19791666666667,1371,1299365.9624023438,45.69444444444444,3128,6097.744716644287,6872,1655.1571446201674,76.10037377797407,3999.425947137821,1699.5042715910406,0,5760,1.0,False,adapt,static,static,18,2023,80.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,4.3369037692333885,12.941211090028634,8.604307320795247,5.463118110262067,3.025421761841531,0.1157674486916487,525736.7005324133,60.70131233624519,0.3858914956388292,10.084739206138437,80.67708333333333,1113,731.8092908859253,100.0,0,0.0,47.30902777777778,3035,5680.632961273193,4148,1867.7326873834563,13.306603339896917,2241.053156016612,1566.0599483211322,0,5760,1.0,False,adapt,dagger,dagger,18,2023,81.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.311510516703475,6.33595851214495,9.647469028848423,5.811396033098527,2.975544037340107,0.8605289584097915,257398.3145558886,64.57106703442808,2.868429861365972,9.918480124467024,97.39583333333334,150,159.36901569366455,73.87152777777779,1505,2502261.932495117,27.135416666666668,4197,8101.399490356445,5852,1986.8020621634887,98.91137433236489,2204.106694765486,713.6444115175493,0,5760,1.0,False,adapt,ekf,ekf,18,2023,74.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-3.10884633471348,7.867059744459889,10.975906079173368,7.49023395972342,1.549997001649155,1.9356751178007947,319599.302118683,83.22482177470467,6.452250392669316,5.1666566721638505,74.56597222222221,1465,1117.1673316955566,100.0,0,0.0,59.114583333333336,2355,3566.837829589844,3820,2560.7637465037783,222.49139286577565,1148.1459268567412,1438.236454948086,0,5760,1.0,False,adapt,static,static,19,2021,66.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-21.49722458711849,16.105945722164844,37.603170309283335,8.166675255678836,2.147808632392281,27.28868642121222,654304.0449629468,90.74083617420928,90.9622880707074,7.159362107974271,82.56944444444444,1004,649.070125579834,100.0,0,0.0,38.47222222222222,3544,5936.724182128906,4548,2792.025729073713,3136.630622807732,1590.9693570005284,1908.097336429608,0,5760,1.0,False,adapt,dagger,dagger,19,2021,70.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.956139530638033,8.95574224631131,10.911881776949343,7.394131280680299,2.4002393558214643,1.1175111404475802,363827.028756397,82.15701422978111,3.7250371348252673,8.000797852738215,90.78125,531,430.290563583374,89.73958333333333,591,415429.1013183594,44.14930555555556,3217,4160.677810668945,4339,2527.908129674636,128.44955615319014,1777.9550785386557,973.1768764382374,0,5760,1.0,False,adapt,ekf,ekf,19,2021,69.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.3133828710069089,13.205068396762252,11.891685525755346,6.563124498943576,1.8796225743080848,3.4489384525036826,536455.9036184666,72.92360554381752,11.49646150834561,6.265408581026951,83.69791666666667,939,824.4135627746582,99.93055555555556,4,51.4403076171875,62.10069444444445,2183,4144.818355560303,3126,2243.8032475241444,396.4297072946982,1392.313018991931,1419.402151090041,0,5760,1.0,False,adapt,static,static,19,2022,70.5,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-11.01367792865335,21.48331279444429,32.496990723097646,6.639746714147617,2.3981354935866106,23.45910851536341,872759.5822742996,73.77496349052909,78.19702838454472,7.993784978622036,84.98263888888889,865,631.8871479034424,100.0,0,0.0,49.982638888888886,2881,4294.036071777344,3746,2269.998877316141,2696.4492546328675,1776.396662457943,1754.556490267143,0,5760,1.0,False,adapt,dagger,dagger,19,2022,78.0,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.9138563823715744,13.47119504023659,10.557338657865015,6.888949104888091,3.1773364326899105,0.4910531202870146,547267.2985096115,76.54387894320102,1.6368437342900488,10.591121442299702,82.5,1008,903.9965114593506,86.78819444444444,761,516108.8630371094,53.09027777777777,2702,4038.247589111328,4471,2355.1962744357024,56.442887502959,2353.5825430431387,1111.2232849884454,0,5760,1.0,False,adapt,ekf,ekf,19,2022,69.6,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,1.1180035980123175,9.95975362320338,8.841750025191063,6.181552690119146,1.99425072228988,0.6659466127820376,404614.9909426374,68.68391877910162,2.219822042606792,6.647502407632934,78.48958333333333,1239,888.3510026931763,100.0,0,0.0,57.58680555555556,2443,3023.662166595459,3682,2113.351346533429,76.54558773624575,1477.2227580149815,1832.0070846991607,0,5760,1.0,False,adapt,static,static,19,2023,66.7,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-9.171623034978534,17.7221050021049,26.893728037083434,6.907276329282734,2.492020257753815,17.494431450046886,719960.5157105116,76.74751476980816,58.31477150015629,8.306734192512717,79.54861111111111,1178,968.9841365814208,100.0,0,0.0,50.9375,2826,4453.434902191162,4004,2361.46199401009,2010.8541901926324,1845.9409317333511,2050.801513669652,0,5760,1.0,False,adapt,dagger,dagger,19,2023,77.9,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5321,-4.010024434559401,3.948616188422372,7.9586406229817745,5.345322090765388,2.0849000932369317,0.5284184389794553,160412.5326546589,59.39246767517098,1.7613947965981844,6.949666977456438,96.7863183612103,171,219.51177597045896,88.55478293553844,609,1086568.1318359375,38.43262544634467,3276,6450.374645233154,4056,1827.4605445686811,60.73775173210758,1544.3704399447902,670.4492996687878,0,5760,0.9238,True,adapt,ekf,ekf,19,2023,65.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-1.988042856595323,7.964576391629306,9.952619248224629,6.685168846383019,1.8511933174517252,1.416257084389885,323560.9159099405,74.2796538487002,4.720856947966284,6.170644391505752,68.81944444444444,1796,1979.2468371391296,99.54861111111111,26,14034.486083984377,51.37152777777778,2801,6188.437919616699,4623,2285.52781150391,162.78817060177687,1371.254308118128,1298.3696213216122,0,5760,1.0,False,adapt,static,static,2,2021,72.1,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,2.88867658824926,12.52446268982598,9.635786101576722,6.989755695452025,1.8299795083163355,0.8160508978083615,508806.2967741805,77.66395217168916,2.720169659361205,6.099931694387784,76.07638888888889,1378,899.4152450561523,100.0,0,0.0,56.44097222222222,2509,4730.614570617676,3887,2389.6600670820526,93.79895392231396,1355.5403767990288,1214.1165361091307,0,5760,1.0,False,adapt,dagger,dagger,2,2021,74.3,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-2.350955425550011,11.221583164885782,13.572538590435794,7.214156159265278,4.558997593699372,1.7993848374711434,455876.81607348495,80.1572906585031,5.997949458237145,15.196658645664574,90.38194444444444,554,387.07396602630615,65.53819444444444,1985,4093168.017456055,38.45486111111111,3545,5446.319686889648,6084,2466.37817374267,206.8258433293356,3377.0352548745345,885.8376632394115,0,5760,1.0,False,adapt,ekf,ekf,2,2021,70.8,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
5760,-0.3602354232248879,9.535967402851917,9.896202826076802,6.106894662124344,2.2183884478085023,1.5709197161439543,387398.675740859,67.85438513471495,5.236399053813181,7.394628159361675,74.13194444444444,1490,1519.0835819244385,99.93055555555556,4,332.500732421875,60.74652777777778,2261,5171.798545837402,3755,2087.8272344176394,180.5654843992267,1643.2507012696228,1284.0784920551569,0,5760,1.0,False,adapt,static,static,2,2022,72.4,regen-v2,637c6b535a9e,unknown,greenhouse-regen:v1
