ood,violation
2.8322069999382435,1
2.866591165588073,1
2.8760517530473586,1
2.8598163874415556,1
2.8399956649446105,1
2.8178097384872167,1
2.815086624610338,1
2.8340627851060027,1
2.8520274868159654,1
2.869398523972594,1
2.87317814347875,1
2.8630163107487747,1
2.853611349316883,1
2.845432976711565,1
2.8346559387629306,1
2.821621992486492,1
2.811507009930591,1
2.8051150426460607,1
2.809497143080346,1
2.8255406881558804,1
2.8448821810821805,1
2.8675588540443986,1
2.8983495273816122,1
2.9331132079989737,1
2.9668114534984498,1
2.998960700510751,1
3.013719837683681,1
3.0234307875440467,0
3.0499324157835366,0
3.093156872459931,0
3.140344328183854,0
3.1962000081346598,0
3.275270156048402,0
3.3777185669378667,0
3.4870368058207997,1
3.595492107857635,1
3.715539058116404,0
3.8466474396709818,0
3.9872501552379287,0
4.1347264307317655,0
4.291301341434019,0
4.457282533996726,0
4.582182105799438,0
4.664003874412035,0
4.751758686388442,0
4.845451470215888,0
4.904425388697414,0
4.930722546879292,0
4.964317010028332,0
5.0048871982927565,0
5.000486402386824,0
4.959324706046266,0
4.93166680837565,0
4.917026306040663,0
4.885917644307643,0
4.847637388053195,0
4.831161034882672,0
4.835725804621478,0
4.82450675469639,0
4.795074836300326,0
4.779545928565768,0
4.777226902683682,1
4.753712165597633,0
4.711150417999275,0
4.679664406124033,0
4.659447465539184,0
4.63787110746915,0
4.610950176393582,0
4.587358685340162,1
4.567949696193654,1
4.4975499529312986,0
4.3836009419714586,1
4.274928148920441,1
4.171638346514574,1
4.077499199314188,1
3.992280163238906,1
3.9127788328806106,1
3.837938055064213,1
3.7735274088379387,1
3.7181999309029763,1
3.666890219809302,1
3.6191303899461142,1
3.5795179531036223,1
3.546680103515704,1
3.5155010034572043,1
3.485617764598067,1
3.4556081168789587,1
3.4256710880773733,1
3.3949675669512196,1
3.3632244525560937,1
3.3395607344997056,1
3.3225431027400303,1
3.301471049560718,1
3.278203604017718,1
3.2517194319211975,1
3.221817876477418,1
3.1884683996902807,1
3.151649011530218,1
3.111450207349431,1
3.0682348291271326,1
3.0214463447106397,1
2.972233182928256,1
2.925659230883499,1
2.881296990797391,1
2.835549710201821,1
2.789395718165493,1
2.7376337603815273,1
2.6823076374507324,1
2.628795549289244,1
2.5776973188644723,1
2.53475450473075,1
2.499660526200702,1
2.4693712366328513,1
2.4450813002381877,1
2.4340916295611796,1
2.435456947269265,1
2.442689948218705,1
2.4558961880701067,0
2.446283620692136,1
2.4145634949620134,1
2.3813020106032927,1
2.344126333088439,1
2.2629538643153553,1
2.152298844330724,1
2.0481346935165465,0
1.952398740360356,1
1.8555257226673991,1
1.7887794762041462,1
1.7772703796254476,1
1.8246146913344004,0
1.9088828606891552,0
2.003184940823283,0
2.1135339950044845,0
2.240508904375602,0
2.350820990252079,0
2.4465790838267183,1
2.5502052586066037,1
2.6625758465201437,0
2.768746597473143,0
2.8728170752389794,0
2.9855124868749585,0
3.1070517714409247,0
3.1823350342715773,0
3.2258214746450795,0
3.277005787216691,0
3.335909573821735,0
3.316088524374144,0
3.24183192564695,0
3.1756343004726464,0
3.117038799326138,0
3.0167161532119935,0
2.9028269912298095,0
2.8148573338128315,0
2.7538928379548895,0
2.678343477320171,1
2.605483931993237,0
2.5686344982275022,1
2.5675233318221093,0
2.544609712284843,0
2.5155206451036283,0
2.5187002174408546,1
2.5530708954678567,1
2.5625348044100016,1
2.545236365159092,1
2.5334385367709427,1
2.5270717430974186,1
2.4722017834640373,0
2.3871924884831044,0
2.308958937158256,0
2.237887603273566,0
2.168056040026637,0
2.1020999880698863,0
2.0442998749219616,0
1.9949996926993498,0
1.9613453249274084,0
1.9409126676114024,0
1.92659645202306,0
1.9176044821542022,0
1.9297948668522225,0
1.9560020622066252,0
1.9845268516786436,0
2.01285603267106,0
2.045995301841894,0
2.0809686019086895,0
2.1144713544025575,1
2.1461252432695828,1
2.197144993950282,1
2.259547109551779,1
2.3204928957221185,1
2.378292262106529,1
2.478318564432082,1
2.6067011692001185,1
2.735936039674465,1
2.8657102360394835,1
2.895766737423972,1
2.8614170879467253,1
2.8240058814496165,1
2.78395078876025,1
2.680972631966875,1
2.5407540754251827,1
2.401696442790401,1
2.2653234579581705,1
2.2852787430145027,1
2.402506372638246,1
2.523367167896842,1
2.6485761234195526,1
2.7437012587144913,1
2.82038559495792,1
2.8993871051523734,1
2.980286457765624,1
3.027370004297162,1
3.056482564138926,1
3.0861609099017184,1
3.118266872458231,1
3.206593089833295,1
3.329788071938523,1
3.4560582188319406,1
3.584966076404465,1
3.5777728756372755,1
3.496123405371661,1
3.42018105774792,1
3.351088228273893,1
3.3096987180731046,1
3.2930224049569117,0
3.292720743249078,0
3.3106787697302416,0
3.2934012875817205,0
3.250800106426412,0
3.210278303698441,0
3.171687362578679,0
3.1593802159499265,0
3.180038753483069,1
3.222133096555952,0
3.283235364343068,0
3.338022294567222,0
3.4111155770115746,0
3.5138648480092733,1
3.641468259937694,1
3.6369761443040938,1
3.5522636419349745,0
3.4656005584497356,0
3.3775630478962424,0
3.36002979362346,0
3.3790475289008217,1
3.3963909201952123,1
3.4112706047281813,1
3.3351184769831144,1
3.2133675976775575,1
3.0949810814685765,1
2.9818534974759734,1
2.949736008274159,1
2.958370386574095,1
2.9664831398149456,1
2.9754027942223162,1
2.973546569789697,1
