step,time_h,controller,solver_failures,t_in,co2,rh,T_out,rad,co2_out,sin_h,cos_h,uBoil,uCO2,uThScr,uVent,uLamp,uBlScr
344,86.0,raw_sindy_mpc,0,18.368871688842773,667.9468383789062,67.71199035644531,11.131847381591797,350.83673095703125,400.0,-0.4999999999999997,-0.8660254037844388,0.0,0.9074854663963108,0.27334057976680104,0.3228302410757632,0.0,0.043998897441093386
345,86.25,raw_sindy_mpc,0,17.914485931396484,681.4596557617188,71.92595672607422,11.005770683288574,314.86163330078125,399.9999694824219,-0.555570233019602,-0.8314696123025455,0.0,0.8154028982459585,0.3608250179317291,0.3111711631149726,0.0,0.11606786342569955
346,86.5,raw_sindy_mpc,0,17.666994094848633,679.9135131835938,73.99946594238281,11.031200408935547,296.91070556640625,400.0,-0.6087614290087207,-0.7933533402912352,0.0,0.7795688692602707,0.4463538660686595,0.30845530945533606,0.0,0.11189062506193853
347,86.75,raw_sindy_mpc,0,17.40273666381836,679.6163940429688,75.38314056396484,11.056218147277832,278.8421630859375,400.0,-0.6593458151000688,-0.7518398074789774,0.0,0.7447046275213868,0.5313555374968998,0.30867998513066164,0.0,0.11233941926762565
348,87.0,raw_sindy_mpc,0,17.13380241394043,679.706787109375,76.48506927490234,11.081236839294434,260.77362060546875,400.0,-0.7071067811865471,-0.7071067811865479,0.0,0.7082336971186527,0.6163689429729305,0.3087093977208122,0.0,0.11273194234227715
349,87.25,raw_sindy_mpc,0,16.84151268005371,679.439697265625,77.56458282470703,11.088269233703613,241.3642120361328,400.0,-0.7518398074789773,-0.6593458151000691,0.0,0.6682388223519655,0.7018506267277465,0.30495978590615086,0.0,0.11356083908823647
350,87.5,raw_sindy_mpc,0,16.45585060119629,677.0344848632812,78.8414077758789,11.037454605102539,217.68711853027344,400.0,-0.7933533402912349,-0.6087614290087209,0.0,0.6244058900090769,0.7853912988718571,0.2964119396474907,0.0,0.1357499219009985
351,87.75,raw_sindy_mpc,0,16.18456268310547,682.4586791992188,80.45392608642578,10.987419128417969,194.0590362548828,400.0,-0.8314696123025452,-0.5555702330196022,0.0,0.5961148588686151,0.8986102418760731,0.31005311161103044,0.0,0.01241668210393204
352,88.0,raw_sindy_mpc,0,16.378185272216797,723.123779296875,83.67301940917969,10.937383651733398,170.43093872070312,400.0,-0.8660254037844385,-0.5000000000000004,0.2912392356353265,0.5130327888108109,0.9803037371417335,0.3489256037956131,0.0,0.0
353,88.25,raw_sindy_mpc,0,17.43863868713379,833.5993041992188,89.3807601928711,10.83320426940918,148.00140380859375,400.0,-0.8968727415326883,-0.44228869021900136,0.7439365267250262,0.3114439397468907,1.0,0.39265135032847776,0.0,0.0
354,88.5,raw_sindy_mpc,0,18.259944915771484,866.196044921875,90.86693572998047,10.555212020874023,129.26951599121094,400.0,-0.9238795325112868,-0.3826834323650895,0.9018255891369016,0.2170141663658202,1.0,0.3520043576396505,0.0,0.0
355,88.75,raw_sindy_mpc,0,18.804847717285156,853.8283081054688,90.43050384521484,10.280014038085938,110.50602722167969,400.0,-0.9469301294951056,-0.3214394653031618,0.8866487812767051,0.20263607168615883,1.0,0.2874200221733708,0.0,0.011153229515440462
356,89.0,raw_sindy_mpc,0,19.217405319213867,841.4847412109375,89.72193908691406,10.004817008972168,91.7425537109375,400.0,-0.9659258262890683,-0.25881904510252063,0.8326634637170448,0.1914675965364963,1.0,0.22876623843321478,0.0,0.03314104720718075
357,89.25,raw_sindy_mpc,0,19.514583587646484,832.723388671875,89.19829559326172,9.742105484008789,73.152099609375,400.0,-0.9807852804032303,-0.19509032201612866,0.8005322333446601,0.17440997110821535,1.0,0.17729713255980048,0.0,0.05187629770855249
358,89.5,raw_sindy_mpc,0,19.72640037536621,826.1598510742188,88.8824234008789,9.517253875732422,55.08826446533203,400.0,-0.9914448613738104,-0.13052619222005163,0.8019054757607886,0.15386404676723264,1.0,0.13271164836201793,0.0,0.07131039702206812
359,89.75,raw_sindy_mpc,0,19.87859344482422,821.599365234375,88.68286895751953,9.292092323303223,37.01972961425781,400.0,-0.9978589232386035,-0.06540312923014273,0.8284767808793045,0.12973954802601934,1.0,0.09436589011446565,0.0,0.10296607298717685
360,90.0,raw_sindy_mpc,0,20.00925636291504,819.19140625,88.46154022216797,9.066929817199707,18.951194763183594,400.0,-1.0,-1.8369701987210297e-16,0.8535483670720505,0.10295047645094269,1.0,0.06210028802100299,0.0,0.14868862564849641
361,90.25,raw_sindy_mpc,0,20.24004554748535,819.4197387695312,87.5866470336914,8.880104064941406,5.180700302124023,400.0,-0.9978589232386036,0.06540312923014237,0.7839569970477034,0.07475731228758446,1.0,0.03521037938925894,0.0,0.217652979840032
362,90.5,raw_sindy_mpc,0,20.592350006103516,823.0322875976562,87.01713562011719,8.805535316467285,3.8062145709991455,400.0,-0.9914448613738105,0.13052619222005127,0.6705056537265743,0.055487985502385304,1.0,0.01750866430670371,0.0,0.2343265556518225
363,90.75,raw_sindy_mpc,0,20.919681549072266,833.5787353515625,86.6880111694336,8.73048210144043,2.4163272380828857,400.0,-0.9807852804032304,0.1950903220161283,0.5687565914706759,0.026231357022492754,1.0,0.007091402153733083,0.0,0.2476456062659269
364,91.0,raw_sindy_mpc,0,21.16183853149414,845.3074951171875,86.0956802368164,8.655427932739258,1.0264397859573364,400.0,-0.9659258262890684,0.2588190451025203,0.45742009973360126,0.0,1.0,0.003434612091898586,0.0,0.2871619256487602
365,91.25,raw_sindy_mpc,0,21.256624221801758,853.5076293945312,85.12518310546875,8.600000381469727,0.0,400.0,-0.9469301294951057,0.3214394653031615,0.3379801302863864,0.0,1.0,0.009740802471206695,0.0,0.34209671410527104
366,91.5,raw_sindy_mpc,0,20.961400985717773,851.4635620117188,85.90862274169922,8.600000381469727,0.0,400.0,-0.923879532511287,0.38268343236508917,0.4029009867272567,0.0,1.0,0.017991284948138425,0.0,0.3198680157583614
367,91.75,raw_sindy_mpc,0,20.60569953918457,834.1859741210938,86.3511962890625,8.600000381469727,0.0,400.0,-0.8968727415326884,0.442288690219001,0.5080638840371908,0.0,1.0,0.012819892860383958,0.0,0.2972463709231438
368,92.0,raw_sindy_mpc,0,20.429367065429688,819.3475341796875,86.28865051269531,8.600000381469727,0.0,400.0,-0.8660254037844386,0.5000000000000001,0.5523745641143001,0.005352638402166823,1.0,0.0040868822443918965,0.0,0.29869316166819176
369,92.25,raw_sindy_mpc,0,20.415237426757812,817.4279174804688,86.14166259765625,8.568338394165039,0.0,400.0,-0.8314696123025455,0.5555702330196018,0.5507447313800969,4.1682013170703466e-08,1.0,6.810800505750744e-07,0.0,0.31384816135950555
370,92.5,raw_sindy_mpc,0,20.467161178588867,821.12744140625,86.12480163574219,8.441840171813965,0.0,400.0,-0.7933533402912357,0.6087614290087199,0.5388449636300132,0.0,1.0,0.007666278153020121,0.0,0.35796772320665843
371,92.75,raw_sindy_mpc,0,20.447412490844727,818.2510986328125,86.19695281982422,8.316750526428223,0.0,400.0,-0.7518398074789772,0.6593458151000691,0.546808328667502,0.0,1.0,0.014603058855539761,0.0,0.3964135679204426
372,93.0,raw_sindy_mpc,0,20.401277542114258,806.833740234375,86.17881774902344,8.19166088104248,0.0,400.0,-0.7071067811865477,0.7071067811865474,0.5577630160846264,0.005693806600773311,1.0,0.010677986279990066,0.0,0.41358644780079556
373,93.25,raw_sindy_mpc,0,20.41989517211914,799.8106689453125,86.125732421875,8.112849235534668,0.0,400.0,-0.6593458151000687,0.7518398074789775,0.5494560804720485,0.01652026432993915,1.0,0.008910852257146076,0.0,0.42555480793609873
374,93.5,raw_sindy_mpc,0,20.40963363647461,798.7244262695312,86.13202667236328,8.163407325744629,0.0,400.0,-0.608761429008721,0.7933533402912349,0.5410751625766784,0.0166608225787678,1.0,0.01058501372670379,0.0,0.41815193775439324
375,93.75,raw_sindy_mpc,0,20.35049057006836,794.9953002929688,86.08503723144531,8.213443756103516,0.0,400.0,-0.555570233019603,0.8314696123025447,0.5359649744133568,0.022048270421375322,1.0,0.01295670837788723,0.0,0.41235337920810167
376,94.0,raw_sindy_mpc,0,20.25214195251465,789.2239990234375,85.96817016601562,8.263479232788086,0.0,400.0,-0.5000000000000004,0.8660254037844384,0.5332443253068109,0.03134534918086235,1.0,0.015703131054455536,0.0,0.40997558131312206
377,94.25,raw_sindy_mpc,0,20.12068748474121,782.7506103515625,85.79199981689453,8.273935317993164,0.0,400.0,-0.4422886902190014,0.8968727415326883,0.534662995890109,0.040930139422651515,1.0,0.018567829867184027,0.0,0.416450651149384
378,94.5,raw_sindy_mpc,0,19.95406723022461,776.2811279296875,85.57575988769531,8.172897338867188,0.0,400.0,-0.38268343236508956,0.9238795325112868,0.543083626090398,0.0488424919782821,1.0,0.021037947613849993,0.0,0.4389704649195507
379,94.75,raw_sindy_mpc,0,19.774410247802734,769.9102783203125,85.30998992919922,8.07282543182373,0.0,400.0,-0.32143946530316186,0.9469301294951056,0.5517018431807544,0.056197308641858686,1.0,0.02353454683380193,0.0,0.46377466935503325
380,95.0,raw_sindy_mpc,0,19.592844009399414,763.718994140625,85.00332641601562,7.972753524780273,0.0,400.0,-0.25881904510252157,0.9659258262890681,0.5586892096510037,0.0629412743727056,1.0,0.0259457373648099,0.0,0.489986923667335
381,95.25,raw_sindy_mpc,0,19.427824020385742,758.2374267578125,84.69084930419922,7.839303016662598,0.0,400.0,-0.19509032201612872,0.9807852804032303,0.5654835712417975,0.06798921124685156,1.0,0.02786452434780844,0.0,0.5206104064454726
382,95.5,raw_sindy_mpc,0,19.3133544921875,754.6986083984375,84.45440673828125,7.613371849060059,0.0,400.0,-0.13052619222005168,0.9914448613738104,0.5744798499065874,0.06971752583145127,1.0,0.028659021666179847,0.0,0.5585982326902713
383,95.75,raw_sindy_mpc,0,19.239389419555664,752.5817260742188,84.3172836303711,7.388209819793701,0.0,400.0,-0.0654031292301428,0.9978589232386035,0.5864817854298539,0.06995907483709002,1.0,0.028405436545778616,0.0,0.5889398580944303
384,96.0,raw_sindy_mpc,0,19.20540428161621,751.8795776367188,84.23072052001953,7.163048267364502,0.0,400.0,0.0,1.0,0.5966093966317748,0.06856956284025116,1.0,0.02647875917755722,0.0,0.6116402364992687
385,96.25,raw_sindy_mpc,0,19.207746505737305,752.6342163085938,84.17691802978516,6.972080707550049,0.0,400.0,0.06540312923014306,0.9978589232386035,0.601101413655046,0.06567841837626734,1.0,0.022796331879426177,0.0,0.620957623421586
386,96.5,raw_sindy_mpc,0,19.23233413696289,754.7814331054688,84.1467056274414,6.872322082519531,0.0,400.0,0.13052619222005157,0.9914448613738104,0.6000509207037129,0.0611369715022759,1.0,0.017713762238981804,0.0,0.6099583415059373
387,96.75,raw_sindy_mpc,0,19.28191375732422,758.9391479492188,84.14192199707031,6.772250175476074,0.0,400.0,0.19509032201612825,0.9807852804032304,0.5959232996838095,0.052980845112019156,1.0,0.010798968414231943,0.0,0.5909462755445778
388,97.0,raw_sindy_mpc,0,19.35976219177246,765.9971313476562,84.19622802734375,6.672178268432617,0.0,400.0,0.25881904510252074,0.9659258262890683,0.5909809216500838,0.04025159611675391,1.0,0.002534016184130659,0.0,0.5635960745545492
389,97.25,raw_sindy_mpc,0,19.478090286254883,777.7312622070312,84.31964874267578,6.599999904632568,0.0,400.0,0.3214394653031616,0.9469301294951057,0.582997281341891,0.02447949638145684,1.0,0.0,0.0,0.5423582372475673
390,97.5,raw_sindy_mpc,0,19.585308074951172,789.185546875,84.52764129638672,6.599999904632568,0.0,400.0,0.3826834323650898,0.9238795325112867,0.5814169694655507,0.009399672055464822,1.0,0.0,0.0,0.5121273758629751
391,97.75,raw_sindy_mpc,0,19.66748046875,796.0651245117188,84.71946716308594,6.599999904632568,0.0,400.0,0.44228869021900125,0.8968727415326884,0.584586275062969,0.002266126331217518,1.0,0.0,0.0,0.48294930107760614
392,98.0,raw_sindy_mpc,0,19.740800857543945,800.5064697265625,84.84921264648438,6.599999904632568,0.0,400.0,0.49999999999999994,0.8660254037844387,0.5868453978198591,0.0005450534384754342,1.0,0.0,0.0,0.4580154323276351
393,98.25,raw_sindy_mpc,0,19.800920486450195,804.5381469726562,84.93609619140625,6.5587382316589355,0.0,400.0,0.5555702330196022,0.8314696123025452,0.5910607078616538,1.9035867219209513e-08,1.0,0.0,0.0,0.44203021623691385
394,98.5,raw_sindy_mpc,0,19.825746536254883,808.2951049804688,84.98150634765625,6.407620429992676,0.0,400.0,0.6087614290087207,0.7933533402912352,0.6016358649151409,0.0,1.0,0.0,0.0,0.4433542570669947
395,98.75,raw_sindy_mpc,0,19.8330135345459,811.9729614257812,84.9530029296875,6.25751256942749,0.0,400.0,0.6593458151000688,0.7518398074789774,0.6104018791331711,0.0,1.0,1.6808856321135107e-09,0.0,0.4485826286294647
396,99.0,raw_sindy_mpc,0,19.834108352661133,815.5953369140625,84.8629150390625,6.107404708862305,0.0,400.0,0.7071067811865476,0.7071067811865476,0.6131102615273635,0.0,1.0,3.495885167190762e-08,0.0,0.4551818398379723
397,99.25,raw_sindy_mpc,0,19.82677459716797,819.1547241210938,84.74983215332031,6.027862548828125,0.0,400.0,0.7518398074789774,0.6593458151000688,0.6094837294951607,0.0,1.0,2.5290653728764883e-08,0.0,0.4493875561868786
398,99.5,raw_sindy_mpc,0,19.803720474243164,822.62744140625,84.62706756591797,6.128540515899658,0.0,400.0,0.7933533402912352,0.6087614290087207,0.6012854367041935,0.0,1.0,0.00209545325744998,0.0,0.42221438435683784
399,99.75,raw_sindy_mpc,0,19.74717903137207,823.199462890625,84.48194885253906,6.228612422943115,0.0,400.0,0.8314696123025451,0.5555702330196024,0.5952653171520604,0.0,1.0,0.005212656476835176,0.0,0.3986076676348981
400,100.0,raw_sindy_mpc,0,19.6555233001709,818.8634643554688,84.31816101074219,6.328684329986572,0.0,400.0,0.8660254037844386,0.5000000000000001,0.5840636137486166,0.015266013098336407,1.0,0.011270597022207385,0.0,0.3766649044336031
401,100.25,raw_sindy_mpc,0,19.335811614990234,811.763671875,87.49803161621094,6.556095123291016,3.3308322429656982,400.0,0.8968727415326884,0.44228869021900125,0.8608500230295454,0.06865394745725517,1.0,0.032684967375444664,0.0,0.17561966395767964
402,100.5,raw_sindy_mpc,0,19.436588287353516,804.3833618164062,88.62992095947266,7.108554840087891,15.208882331848145,400.0,0.9238795325112867,0.38268343236508984,0.9400862426292168,0.12306020357348767,1.0,0.05490135217657599,0.0,0.06164630848785986
403,100.75,raw_sindy_mpc,0,19.856290817260742,799.7864379882812,88.08617401123047,7.658950328826904,27.022924423217773,400.0,0.9469301294951056,0.3214394653031617,0.7851717776950089,0.17294995995120505,1.0,0.0786049320403443,0.0,0.023237131701062345
404,101.0,raw_sindy_mpc,0,20.242475509643555,799.8667602539062,87.96004486083984,8.209345817565918,38.83696746826172,400.0,0.9659258262890683,0.25881904510252074,0.623577714917277,0.2250136798609701,1.0,0.1234544845956849,0.0,0.0
405,101.25,raw_sindy_mpc,0,20.402433395385742,802.5587768554688,88.20692443847656,8.643978118896484,51.250675201416016,400.0,0.9807852804032304,0.19509032201612833,0.5306845314812483,0.2718272415028373,1.0,0.18078939045420975,0.0,0.0
406,101.5,raw_sindy_mpc,0,20.36629295349121,808.0298461914062,88.41475677490234,8.793673515319824,65.15496826171875,400.0,0.9914448613738104,0.1305261922200517,0.4785711469110411,0.301071586230995,1.0,0.22663585740505876,0.0,0.0
407,101.75,raw_sindy_mpc,0,20.293418884277344,814.4908447265625,88.61024475097656,8.943781852722168,79.05384063720703,400.0000305175781,0.9978589232386035,0.06540312923014327,0.43654008951425033,0.32422831588102746,1.0,0.26989964447667286,0.0,0.0
408,102.0,raw_sindy_mpc,0,20.23133087158203,821.558837890625,88.82633972167969,9.093889236450195,92.95271301269531,400.0,1.0,6.123233995736766e-17,0.3882135820255548,0.3460613773967165,1.0,0.31326086117352964,0.0,0.0
409,102.25,raw_sindy_mpc,0,20.205318450927734,828.643310546875,89.04200744628906,9.149410247802734,110.88624572753906,400.0,0.9978589232386035,-0.06540312923014314,0.32200102718863477,0.3702447694864177,1.0,0.35596013677695604,0.0,0.0
410,102.5,raw_sindy_mpc,0,20.227008819580078,834.5160522460938,89.24047088623047,8.973544120788574,138.72314453125,400.0,0.9914448613738104,-0.1305261922200516,0.23723276355975992,0.3999122836586304,0.973731678459814,0.3878407804404265,0.0,0.0
411,102.75,raw_sindy_mpc,0,19.333024978637695,777.9497680664062,88.86011505126953,8.798418045043945,166.52088928222656,400.0,0.9807852804032304,-0.1950903220161282,0.26772527000358215,0.5331516957042401,0.925004847014725,0.4000000094684021,0.0,0.0
412,103.0,raw_sindy_mpc,0,17.08867073059082,662.008544921875,86.2580337524414,8.623292922973633,194.31863403320312,400.0,0.9659258262890683,-0.25881904510252063,0.3114902219824701,0.753090213430219,0.8671367875976318,0.39383502880026083,0.0,0.0
413,103.25,raw_sindy_mpc,0,15.471522331237793,607.2274169921875,82.35143280029297,8.565814971923828,231.7014617919922,400.0,0.9469301294951057,-0.3214394653031616,0.14392798786502614,0.8477446368461777,0.765555043079043,0.37575854508384154,0.0,0.07283302480892194
414,103.5,raw_sindy_mpc,0,14.540769577026367,563.4384765625,78.03155517578125,8.791804313659668,292.2437744140625,400.0,0.9238795325112868,-0.3826834323650895,0.0,0.9278462377702056,0.6136641582738843,0.358095071750109,0.0,0.2707101709559789
415,103.75,raw_sindy_mpc,0,14.055288314819336,545.3345336914062,74.37741088867188,9.016965866088867,352.7038879394531,400.0,0.8968727415326884,-0.44228869021900113,0.0,0.9997352220790068,0.4476217945311464,0.3584087930614718,0.0,0.31373991268560175
416,104.0,raw_sindy_mpc,0,14.03174877166748,536.6318969726562,70.50469207763672,9.242128372192383,413.16400146484375,400.0000305175781,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.29206242689300094,0.34231656768322877,0.0,0.20471385362781422
417,104.25,raw_sindy_mpc,0,14.482085227966309,527.1246337890625,66.77619934082031,9.467289924621582,469.489501953125,400.0,0.8314696123025451,-0.5555702330196023,0.0,1.0,0.16802107628545504,0.31418291780187296,0.0,0.011244331657083516
418,104.5,raw_sindy_mpc,0,15.348564147949219,523.6935424804688,63.266883850097656,9.692451477050781,516.0316162109375,400.0,0.7933533402912352,-0.6087614290087207,0.0,1.0,0.07535233066742328,0.33125526273189637,0.0,0.0
419,104.75,raw_sindy_mpc,0,15.758394241333008,514.0736083984375,60.077903747558594,9.91761302947998,562.5928344726562,400.0,0.7518398074789774,-0.6593458151000688,0.0,1.0,0.017994247521354034,0.35657721398969205,0.0,0.0
420,105.0,raw_sindy_mpc,0,15.985883712768555,504.49176025390625,58.21168518066406,10.14277458190918,609.1541137695312,400.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,0.39268686314726414,0.0,0.0
421,105.25,raw_sindy_mpc,0,16.100202560424805,495.0657043457031,56.886356353759766,10.31518268585205,651.1187744140625,400.0,0.659345815100069,-0.7518398074789773,0.0,1.0,0.0,0.40000000984650913,0.0,0.0
422,105.5,raw_sindy_mpc,0,16.324214935302734,492.534912109375,57.47838592529297,10.365133285522461,682.3748168945312,400.0,0.6087614290087209,-0.793353340291235,0.0,1.0,0.0,0.4000000099183495,0.0,0.0
423,105.75,raw_sindy_mpc,0,16.611644744873047,491.5115051269531,58.16212463378906,10.415168762207031,713.6472778320312,400.0,0.5555702330196025,-0.831469612302545,0.0,1.0,0.0,0.40000000994247364,0.0,0.0
424,106.0,raw_sindy_mpc,0,16.903963088989258,490.55303955078125,58.82461166381836,10.465205192565918,744.9197387695312,400.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,0.40000000998381935,0.0,0.0
425,106.25,raw_sindy_mpc,0,17.10419273376465,489.358642578125,59.393367767333984,10.515240669250488,764.7755126953125,400.0,0.4422886902190017,-0.8968727415326881,0.0,1.0,0.0,0.4000000099598938,0.0,0.0
426,106.5,raw_sindy_mpc,0,17.08233642578125,487.647216796875,59.77409744262695,10.565277099609375,758.507080078125,400.0000305175781,0.3826834323650899,-0.9238795325112867,0.0,1.0,0.0,0.4000000099565988,0.0,0.0
427,106.75,raw_sindy_mpc,0,17.05623435974121,486.02337646484375,60.16316604614258,10.615312576293945,752.2525634765625,400.0,0.32143946530316175,-0.9469301294951056,0.0,1.0,0.0,0.4000000099828761,0.0,0.0
428,107.0,raw_sindy_mpc,0,17.030961990356445,484.4871826171875,60.570194244384766,10.665349006652832,745.9981079101562,400.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,0.4000000099476512,0.0,0.0
429,107.25,raw_sindy_mpc,0,16.95832633972168,483.5899353027344,60.831756591796875,10.661766052246094,736.7648315429688,400.0,0.19509032201612816,-0.9807852804032304,0.0,1.0,0.0,0.4000000099772167,0.0,0.0
430,107.5,raw_sindy_mpc,0,16.769472122192383,483.99530029296875,60.73499298095703,10.53644847869873,720.7684326171875,400.0,0.130526192220052,-0.9914448613738104,0.0,1.0,0.0,0.4000000099667487,0.0,0.0
431,107.75,raw_sindy_mpc,0,16.574228286743164,484.43768310546875,60.63520812988281,10.411358833312988,704.7847290039062,400.0,0.06540312923014312,-0.9978589232386035,0.0,1.0,0.0,0.40000000993925466,0.0,0.0
432,108.0,raw_sindy_mpc,0,16.37468147277832,484.88201904296875,60.54393005371094,10.286269187927246,688.801025390625,400.0,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.4000000091735785,0.0,0.0
433,108.25,raw_sindy_mpc,0,16.190250396728516,484.6431884765625,60.470436096191406,10.184440612792969,678.6364135742188,400.0,-0.06540312923014287,-0.9978589232386035,0.0,1.0,0.0,0.3918542378047452,0.0,0.0
434,108.5,raw_sindy_mpc,0,16.114948272705078,484.1845703125,60.493995666503906,10.134435653686523,681.4202270507812,400.0,-0.13052619222005177,-0.9914448613738104,0.0,1.0,0.0,0.38764617587000727,0.0,0.0
435,108.75,raw_sindy_mpc,0,16.015605926513672,483.1523742675781,60.4946403503418,10.084400177001953,684.2000122070312,400.0,-0.19509032201612792,-0.9807852804032305,0.0,1.0,0.0,0.3835148781647192,0.0,0.0
436,109.0,raw_sindy_mpc,0,15.9190673828125,482.1552734375,60.49232864379883,10.034363746643066,686.9797973632812,400.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,0.3788997007360974,0.0,0.0
437,109.25,raw_sindy_mpc,0,15.822449684143066,481.9490966796875,60.37202835083008,10.0,682.5989379882812,400.0,-0.32143946530316153,-0.9469301294951057,0.0,1.0,0.0,0.36980053845457306,0.0,0.0
438,109.5,raw_sindy_mpc,0,15.741679191589355,483.9875793457031,60.01913833618164,10.0,662.423095703125,400.0,-0.38268343236508967,-0.9238795325112868,0.0,1.0,0.0,0.3527896793825481,0.0,0.0
439,109.75,raw_sindy_mpc,0,15.721759796142578,487.6450500488281,59.74348068237305,10.0,642.269775390625,400.0,-0.44228869021900147,-0.8968727415326883,0.0,1.0,0.0,0.33539380782433154,0.0,0.0
440,110.0,raw_sindy_mpc,0,15.706729888916016,491.7347412109375,59.507816314697266,10.0,622.1163940429688,400.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,0.3143897741337517,0.0,0.0
441,110.25,raw_sindy_mpc,0,15.60992431640625,497.3485107421875,59.58279800415039,9.913238525390625,592.534912109375,400.0,-0.555570233019602,-0.8314696123025455,0.0,1.0,0.04849386431423398,0.30244776782979915,0.0,0.0
442,110.5,raw_sindy_mpc,0,15.18468952178955,503.21728515625,60.11330032348633,9.63781452178955,542.4814453125,400.0,-0.6087614290087207,-0.7933533402912352,0.0,1.0,0.12559984588315196,0.27233264918770317,0.0,0.0
443,110.75,raw_sindy_mpc,0,14.817551612854004,515.8994140625,62.40482711791992,9.362616539001465,492.44549560546875,400.0,-0.6593458151000688,-0.7518398074789774,0.0,1.0,0.2171020781177282,0.23983107500271617,0.0,0.0
444,111.0,raw_sindy_mpc,0,14.430591583251953,533.1823120117188,65.65015411376953,9.087419509887695,442.4095458984375,400.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.31556294070070906,0.23399496236058565,0.0,0.09194779336966533
445,111.25,raw_sindy_mpc,0,13.826252937316895,545.1826782226562,68.07696533203125,8.876035690307617,397.0250549316406,400.0,-0.7518398074789773,-0.6593458151000691,0.0,0.9303091082167751,0.4175788717733245,0.2300410022964265,0.0,0.21530841685104238
446,111.5,raw_sindy_mpc,0,13.411267280578613,548.15771484375,69.86593627929688,8.801006317138672,361.5863952636719,400.0,-0.7933533402912349,-0.6087614290087209,0.0,0.8613537694897967,0.5206788140227581,0.22016024072380405,0.0,0.26796716404768245
447,111.75,raw_sindy_mpc,0,13.169123649597168,553.1072387695312,71.66326904296875,8.7259521484375,326.1442565917969,400.0,-0.8314696123025452,-0.5555702330196022,0.0,0.7930971402129073,0.6238212067131261,0.20572475256443834,0.0,0.2948526006875496
448,112.0,raw_sindy_mpc,0,13.055238723754883,562.6021118164062,73.71089172363281,8.650898933410645,290.7021179199219,400.0,-0.8660254037844385,-0.5000000000000004,0.0,0.7184857888183895,0.7295264642834774,0.18901993801342026,0.0,0.3029166244628959
449,112.25,raw_sindy_mpc,0,13.08574390411377,579.7532958984375,76.40623474121094,8.535619735717773,255.9306182861328,400.0,-0.8968727415326883,-0.44228869021900136,0.08199868562427491,0.6738455584405006,0.8742826234539746,0.20257816946170315,0.0,0.1037147767340048
450,112.5,raw_sindy_mpc,0,13.671953201293945,629.0613403320312,80.76831817626953,8.335442543029785,222.5736846923828,400.0,-0.9238795325112868,-0.3826834323650895,0.4619724286781044,0.5670520335590757,0.9759214920903866,0.21145848023503455,0.0,0.0
451,112.75,raw_sindy_mpc,0,15.48006820678711,753.6158447265625,87.48692321777344,8.135298728942871,189.2163848876953,400.0,-0.9469301294951056,-0.3214394653031618,0.9477164373044931,0.34503206221321214,1.0,0.24242270448801445,0.0,0.0
452,113.0,raw_sindy_mpc,0,16.626134872436523,797.0043334960938,89.39834594726562,7.935154438018799,155.85910034179688,400.0,-0.9659258262890683,-0.25881904510252063,1.0,0.24639747340409765,1.0,0.218962695113318,0.0,0.0
453,113.25,raw_sindy_mpc,0,17.189167022705078,793.623779296875,89.16667938232422,7.718769073486328,123.62974548339844,400.0,-0.9807852804032303,-0.19509032201612866,1.0,0.21611003334815707,1.0,0.17048933645020417,0.0,0.05792190664775519
454,113.5,raw_sindy_mpc,0,17.5205020904541,787.07373046875,88.54741668701172,7.468583583831787,93.74750518798828,400.0,-0.9914448613738104,-0.13052619222005163,1.0,0.18912276838092154,1.0,0.12669380826121168,0.0,0.14813297092185895
455,113.75,raw_sindy_mpc,0,17.72798728942871,782.4447021484375,87.9692153930664,7.2184038162231445,63.864925384521484,400.0,-0.9978589232386035,-0.06540312923014273,1.0,0.15952353989444468,1.0,0.08979661150215328,0.0,0.23690067849412483
456,114.0,raw_sindy_mpc,0,17.87118911743164,780.091552734375,87.406005859375,6.96822452545166,33.98234558105469,400.0,-1.0,-1.8369701987210297e-16,1.0,0.1274657120589253,1.0,0.059371770493329264,0.0,0.3317442521323441
457,114.25,raw_sindy_mpc,0,18.0992374420166,780.271240234375,86.48013305664062,6.775409698486328,12.750372886657715,400.0,-0.9978589232386036,0.06540312923014237,1.0,0.09059006460820875,1.0,0.0331749845653689,0.0,0.46371050972527494
458,114.5,raw_sindy_mpc,0,18.567964553833008,783.1371459960938,85.5557632446289,6.700359344482422,9.275900840759277,400.0,-0.9914448613738105,0.13052619222005127,1.0,0.057595390934614264,1.0,0.012496947370895971,0.0,0.5982197770057681
459,114.75,raw_sindy_mpc,0,19.18035125732422,794.5111083984375,84.32508087158203,6.625305652618408,5.801182270050049,400.0,-0.9807852804032304,0.1950903220161283,0.8269656008512797,0.021795036960208,1.0,0.0003321139490036937,0.0,0.6976289717839094
