method,budget_days,metric_scope,horizon,state,rmse,mae,r2,failed_rollouts,attempted_rollouts,nonzero_coefficients,total_coefficients,sparsity,condition_number
raw_linear,7,one_step,1,t_in,2.521151168867471,2.0378702890213125,0.6117952870401426,,,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,one_step,1,co2,104.71712656532537,84.99535624682596,0.7211786311755366,,,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,one_step,1,rh,5.880547443009717,4.547192664357126,0.63633934069688,,,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,4,t_in,3.2601573445359766,2.552905573092782,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,4,co2,212.146981431574,163.15855106741915,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,4,rh,7.380233449857963,6.126299576786009,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,20,t_in,3.4065627746282634,2.8386320262216764,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,20,co2,298.1907764171671,236.16581860310558,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,20,rh,9.321617748922554,7.587098423403084,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,96,t_in,3.419587342353722,2.822530821220918,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,96,co2,353.8486347734523,284.969892069422,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_linear,7,rollout,96,rh,9.733970317234046,7.935011260581139,,0.0,20.0,26,45,0.4222222222222223,7.597599363380221
raw_quadratic,7,one_step,1,t_in,2.5351443103213054,1.8677967657571712,0.60747402403615,,,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,one_step,1,co2,80.78911480729973,55.079301302903204,0.8340427151467362,,,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,one_step,1,rh,9.97957526652482,6.458884664110993,-0.04733332249929112,,,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,4,t_in,4.5098747277664355,3.120471872219111,,0.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,4,co2,204.2789502920124,146.23070569518097,,0.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,4,rh,9.54342092829475,7.149669961204623,,0.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,20,t_in,17980.00985877714,1363.8734891713902,,4.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,20,co2,4390.516650560116,483.71286712908034,,4.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,20,rh,61.04209771599613,15.024079990052524,,4.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,96,t_in,24686.640680712047,1868.7750260709283,,15.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,96,co2,3041.237803991694,356.2950906439112,,15.0,20.0,93,360,0.7416666666666667,7.597599363380221
raw_quadratic,7,rollout,96,rh,193.59878271730537,26.35272435677211,,15.0,20.0,93,360,0.7416666666666667,7.597599363380221
physics_no_cross,7,one_step,1,t_in,3.3527573361537315,2.7100822551180475,0.31345774400980186,,,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,one_step,1,co2,130.93732591659113,105.08156086679939,0.5640691983928316,,,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,one_step,1,rh,5.80131375918629,4.637630606831084,0.6460731469038044,,,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,4,t_in,4.681736381548616,3.706850608163762,,0.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,4,co2,243.19556103718983,192.946387706525,,0.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,4,rh,7.587261345995274,6.203812708370494,,0.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,20,t_in,21.79028337421215,8.972109285083908,,1.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,20,co2,557.6733048910246,378.60331498384147,,1.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,20,rh,26.84555529428745,11.589171202168604,,1.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,96,t_in,48.55493128449398,18.080262355211815,,13.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,96,co2,1232.2998449900033,649.1975011780861,,13.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_no_cross,7,rollout,96,rh,57.008390672220294,21.226521569330703,,13.0,20.0,36,54,0.33333333333333337,39.935657503512466
physics_full,7,one_step,1,t_in,3.2780251317105864,2.642298212476541,0.3437223903702328,,,40,66,0.3939393939393939,115.5971476323387
physics_full,7,one_step,1,co2,224.65348080515406,128.79062743547252,-0.2832667024915969,,,40,66,0.3939393939393939,115.5971476323387
physics_full,7,one_step,1,rh,6.198694086258944,5.006312857975133,0.5959257148751905,,,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,4,t_in,6.484613934514281,4.341799859813409,,0.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,4,co2,427.59997745232454,268.20140205122505,,0.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,4,rh,15.50750739360253,9.79286678013242,,0.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,20,t_in,90.58758008039119,14.071895374826306,,2.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,20,co2,1968.0987269618095,710.3097589578678,,2.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,20,rh,195.21461814581497,30.827691416858986,,2.0,20.0,40,66,0.3939393939393939,115.5971476323387
physics_full,7,rollout,96,t_in,158.3005891287995,14.422555617650152,,8.0,20.0,40,66,0.3939393939393939,115.5971476323387
