block,condition,seed,variant,degree,optimizer,denoise,n_days_train,rollout_horizons,regen_id,config_hash,git_sha,image,nonzero,kappa,rollout_rmse_t_in,diverged_frac,one_step_rmse_t_in,sign_pass,embeddable,secs
ladder,physics/d1/ensemble/kalman,6,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.17169526130843,6.333194238609904,0.0,3.0894908453965457,,True,5.2
ladder,physics/d2/stlsq/none,6,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,239,50.31608157487508,150.96557316075666,0.03333333333333333,1.0173130865328281,,False,32.2
ladder,physics/d2/stlsq/savgol,6,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,13,41.87850138082119,6.0843951528001,0.0,3.0863941791801857,,False,32.3
ladder,physics/d2/stlsq/kalman,6,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.17169526130843,6.317457458807552,0.0,3.0893128926279045,,False,33.4
ladder,physics/d2/sr3/none,6,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,113,50.31608157487508,245.43596658762706,0.11666666666666667,5.255165408079047,,False,25.3
ladder,physics/d2/sr3/savgol,6,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.87850138082119,5.578091521922484,0.0,3.0769477078509184,,False,29.7
ladder,physics/d2/sr3/kalman,6,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.17169526130843,6.787837614931428,0.0,3.093891629834873,,False,31.4
ladder,physics/d2/constrained/none,6,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,113,50.31608157487508,245.43596658762706,0.11666666666666667,5.255165408079047,,False,25.9
ladder,physics/d2/constrained/savgol,6,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.87850138082119,5.578091521922484,0.0,3.0769477078509184,,False,29.7
ladder,physics/d2/constrained/kalman,6,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.17169526130843,6.787837614931428,0.0,3.093891629834873,,False,30.7
ladder,physics/d2/ensemble/none,6,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,242,50.31608157487508,607.714590425145,0.75,32.92344992823309,,False,124.1
ladder,physics/d2/ensemble/savgol,6,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,11,41.87850138082119,9.564025323743657,0.0,3.125160526111573,,False,101.6
ladder,physics/d2/ensemble/kalman,6,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,40.17169526130843,6.309654457915713,0.0,3.089223865618302,,False,103.6
ladder,physics_no_cross/d1/stlsq/none,6,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,30,23.605064242209558,2.9896463510957076,0.0,1.6818276478668346,,True,3.5
ladder,physics_no_cross/d1/stlsq/savgol,6,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,6.0843951528001,0.0,3.0863941791801857,,True,3.3
ladder,physics_no_cross/d1/stlsq/kalman,6,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.317457458807552,0.0,3.0893128926279045,,True,4.0
ladder,physics_no_cross/d1/sr3/none,6,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,23.605064242209558,4.0073690849158945,0.0,2.702988043748241,,True,3.1
ladder,physics_no_cross/d1/sr3/savgol,6,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,5.515355160975965,0.0,3.0752265803651526,,True,3.5
ladder,physics_no_cross/d1/sr3/kalman,6,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.9908781804838815,0.0,3.0955091200693015,,True,4.0
ladder,physics_no_cross/d1/constrained/none,6,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,23.605064242209558,4.0073690849158945,0.0,2.702988043748241,,True,3.4
ladder,physics_no_cross/d1/constrained/savgol,6,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,5.515355160975965,0.0,3.0752265803651526,,True,3.4
ladder,physics_no_cross/d1/constrained/kalman,6,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.9908781804838815,0.0,3.0955091200693015,,True,3.9
ladder,physics_no_cross/d1/ensemble/none,6,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,30,23.605064242209558,3.2592742591042425,0.0,1.6842123257222126,,True,3.8
ladder,physics_no_cross/d1/ensemble/savgol,6,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,6.111768752238643,0.0,3.0867680542011784,,True,3.7
ladder,physics_no_cross/d1/ensemble/kalman,6,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.304343684846311,0.0,3.089162969208593,,True,4.5
ladder,physics_no_cross/d2/stlsq/none,6,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,123,23.605064242209558,58.572914279128035,0.06666666666666667,1.0382538056072292,,False,20.2
ladder,physics_no_cross/d2/stlsq/savgol,6,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,6.0843951528001,0.0,3.0863941791801857,,False,21.0
ladder,physics_no_cross/d2/stlsq/kalman,6,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.317457458807552,0.0,3.0893128926279045,,False,21.7
ladder,physics_no_cross/d2/sr3/none,6,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,23.605064242209558,274.6101348300789,0.23333333333333334,5.372560598630045,,False,14.8
ladder,physics_no_cross/d2/sr3/savgol,6,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,5.463572183735853,0.0,3.073645092247506,,False,19.7
ladder,physics_no_cross/d2/sr3/kalman,6,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.498202684716673,0.0,3.091239817165774,,False,20.9
ladder,physics_no_cross/d2/constrained/none,6,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,43,23.605064242209558,274.6101348300789,0.23333333333333334,5.372560598630045,,False,14.9
ladder,physics_no_cross/d2/constrained/savgol,6,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,5.463572183735853,0.0,3.073645092247506,,False,20.8
ladder,physics_no_cross/d2/constrained/kalman,6,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.498202684716673,0.0,3.091239817165774,,False,22.3
ladder,physics_no_cross/d2/ensemble/none,6,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,116,23.605064242209558,837.7539365334059,0.38333333333333336,4.767399765287633,,False,47.2
ladder,physics_no_cross/d2/ensemble/savgol,6,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.5346888726739,6.11175761641561,0.0,3.08676790399559,,False,45.8
ladder,physics_no_cross/d2/ensemble/kalman,6,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.74131565096893,6.313395360065478,0.0,3.089266612834472,,False,45.9
ladder,raw/d1/stlsq/none,7,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,24,7.990219383055353,2.80991713139615,0.0,1.8439685893939914,,True,2.7
ladder,raw/d1/stlsq/savgol,7,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,6.019386470459137,0.0,3.175483260007941,,True,2.9
ladder,raw/d1/stlsq/kalman,7,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,6.219675731433161,0.0,3.178334467604866,,True,3.7
ladder,raw/d1/sr3/none,7,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,7.990219383055353,4.678360102638072,0.0,2.444605527980862,,True,2.9
ladder,raw/d1/sr3/savgol,7,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,5.525627074279539,0.0,3.164619581068763,,True,2.7
ladder,raw/d1/sr3/kalman,7,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,7.1245555353508285,0.0,3.187029787498648,,True,3.3
ladder,raw/d1/constrained/none,7,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,7.990219383055353,4.678360102638072,0.0,2.444605527980862,,True,2.8
ladder,raw/d1/constrained/savgol,7,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,5.525627074279539,0.0,3.164619581068763,,True,2.9
ladder,raw/d1/constrained/kalman,7,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,7.1245555353508285,0.0,3.187029787498648,,True,3.6
ladder,raw/d1/ensemble/none,7,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,23,7.990219383055353,2.8115121366884717,0.0,1.8440353071813345,,True,3.3
ladder,raw/d1/ensemble/savgol,7,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,6.011956789074356,0.0,3.1753663366079867,,True,3.2
ladder,raw/d1/ensemble/kalman,7,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,6.227153689320597,0.0,3.1784310921975063,,True,3.8
ladder,raw/d2/stlsq/none,7,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,44,7.990219383055353,2.1359483640838905,0.016666666666666666,1.2705768756077185,,False,14.3
ladder,raw/d2/stlsq/savgol,7,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,6.019386470459137,0.0,3.175483260007941,,False,14.7
ladder,raw/d2/stlsq/kalman,7,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,6.219675731433161,0.0,3.178334467604866,,False,15.4
ladder,raw/d2/sr3/none,7,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,7.990219383055353,5.127608671382063,0.0,2.4253487740955064,,False,15.2
ladder,raw/d2/sr3/savgol,7,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,5.410170604575925,0.0,3.1603892869981816,,False,14.2
ladder,raw/d2/sr3/kalman,7,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,7.144891875195392,0.0,3.1871785035330418,,False,14.8
ladder,raw/d2/constrained/none,7,raw,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,7,7.990219383055353,5.127608671382063,0.0,2.4253487740955064,,False,15.1
ladder,raw/d2/constrained/savgol,7,raw,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,5.410170604575925,0.0,3.1603892869981816,,False,14.3
ladder,raw/d2/constrained/kalman,7,raw,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,7.144891875195392,0.0,3.1871785035330418,,False,15.7
ladder,raw/d2/ensemble/none,7,raw,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,47,7.990219383055353,2.0257543271211365,0.016666666666666666,1.2202764994248458,,False,28.1
ladder,raw/d2/ensemble/savgol,7,raw,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.188417830995917,6.032164225510789,0.0,3.175682239520428,,False,27.4
ladder,raw/d2/ensemble/kalman,7,raw,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.115825681182903,6.213753506807661,0.0,3.1782575022786945,,False,26.5
ladder,physics/d1/stlsq/none,7,physics,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,37,52.40560364833808,14.626351389975563,0.03333333333333333,1.701117404949609,,True,3.5
ladder,physics/d1/stlsq/savgol,7,physics,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,6.019386470459137,0.0,3.175483260007941,,True,3.9
ladder,physics/d1/stlsq/kalman,7,physics,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,6.219675731433161,0.0,3.178334467604866,,True,4.8
ladder,physics/d1/sr3/none,7,physics,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,13,52.40560364833808,3273.517178209572,0.15,2.237536029530649,,True,3.5
ladder,physics/d1/sr3/savgol,7,physics,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,5.656086856083693,0.0,3.1683236738411464,,True,3.5
ladder,physics/d1/sr3/kalman,7,physics,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,7.972431477962173,0.0,3.192289324505626,,True,4.1
ladder,physics/d1/constrained/none,7,physics,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,13,52.40560364833808,3273.517178209572,0.15,2.237536029530649,,True,3.6
ladder,physics/d1/constrained/savgol,7,physics,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,5.656086856083693,0.0,3.1683236738411464,,True,3.8
ladder,physics/d1/constrained/kalman,7,physics,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,7.972431477962173,0.0,3.192289324505626,,True,4.4
ladder,physics/d1/ensemble/none,7,physics,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,40,52.40560364833808,17.768937517737875,0.05,1.6956517780788556,,True,4.4
ladder,physics/d1/ensemble/savgol,7,physics,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,6.036236756717595,0.0,3.1757451073971374,,True,4.2
ladder,physics/d1/ensemble/kalman,7,physics,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,6.238495568056971,0.0,3.1785764695958267,,True,5.0
ladder,physics/d2/stlsq/none,7,physics,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,252,52.40560364833808,732.6826225928079,0.03333333333333333,0.9686232607165477,,False,32.7
ladder,physics/d2/stlsq/savgol,7,physics,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,5,41.904537062565474,6.019386470459137,0.0,3.175483260007941,,False,31.5
ladder,physics/d2/stlsq/kalman,7,physics,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,6.219675731433161,0.0,3.178334467604866,,False,29.9
ladder,physics/d2/sr3/none,7,physics,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,138,52.40560364833808,5463.82119458536,0.5333333333333333,9.480129175737382,,False,10.8
ladder,physics/d2/sr3/savgol,7,physics,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,5.733953586099837,0.0,3.170170134060357,,False,30.1
ladder,physics/d2/sr3/kalman,7,physics,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,8.388980090422697,0.0,3.1943611961727494,,False,30.5
ladder,physics/d2/constrained/none,7,physics,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,138,52.40560364833808,5463.82119458536,0.5333333333333333,9.480129175737382,,False,11.1
ladder,physics/d2/constrained/savgol,7,physics,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,5.733953586099837,0.0,3.170170134060357,,False,32.1
ladder,physics/d2/constrained/kalman,7,physics,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,8.388980090422697,0.0,3.1943611961727494,,False,30.5
ladder,physics/d2/ensemble/none,7,physics,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,249,52.40560364833808,19982.423752534276,0.8,14.131547780001464,,False,144.5
ladder,physics/d2/ensemble/savgol,7,physics,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,41.904537062565474,5.994707579884588,0.0,3.1750913114525714,,False,115.0
ladder,physics/d2/ensemble/kalman,7,physics,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,39.875375199221445,6.196624897391103,0.0,3.1780326559268164,,False,96.8
ladder,physics_no_cross/d1/stlsq/none,7,physics_no_cross,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,28,23.458958220833033,16.251567285061927,0.016666666666666666,1.7267230815420036,,True,3.2
ladder,physics_no_cross/d1/stlsq/savgol,7,physics_no_cross,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,6.019386470459137,0.0,3.175483260007941,,True,3.2
ladder,physics_no_cross/d1/stlsq/kalman,7,physics_no_cross,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,6.219675731433161,0.0,3.178334467604866,,True,4.1
ladder,physics_no_cross/d1/sr3/none,7,physics_no_cross,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,23.458958220833033,4.551941425516318,0.0,2.8168050109542797,,True,3.3
ladder,physics_no_cross/d1/sr3/savgol,7,physics_no_cross,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,5.824834531920553,0.0,3.1720736406387124,,True,3.5
ladder,physics_no_cross/d1/sr3/kalman,7,physics_no_cross,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,7.898330676684068,0.0,3.1918920099997434,,True,3.9
ladder,physics_no_cross/d1/constrained/none,7,physics_no_cross,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,8,23.458958220833033,4.551941425516318,0.0,2.8168050109542797,,True,3.4
ladder,physics_no_cross/d1/constrained/savgol,7,physics_no_cross,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,5.824834531920553,0.0,3.1720736406387124,,True,3.1
ladder,physics_no_cross/d1/constrained/kalman,7,physics_no_cross,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,7.898330676684068,0.0,3.1918920099997434,,True,4.1
ladder,physics_no_cross/d1/ensemble/none,7,physics_no_cross,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,28,23.458958220833033,17.08091202172555,0.03333333333333333,1.7280154089907893,,True,3.6
ladder,physics_no_cross/d1/ensemble/savgol,7,physics_no_cross,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,6.019689273658044,0.0,3.175488006039087,,True,3.6
ladder,physics_no_cross/d1/ensemble/kalman,7,physics_no_cross,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,6.219498473025452,0.0,3.178332169658677,,True,4.5
ladder,physics_no_cross/d2/stlsq/none,7,physics_no_cross,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,130,23.458958220833033,65.22501299761173,0.016666666666666666,1.0367325443301836,,False,22.0
ladder,physics_no_cross/d2/stlsq/savgol,7,physics_no_cross,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,6.019386470459137,0.0,3.175483260007941,,False,21.8
ladder,physics_no_cross/d2/stlsq/kalman,7,physics_no_cross,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,6.219675731433161,0.0,3.178334467604866,,False,22.6
ladder,physics_no_cross/d2/sr3/none,7,physics_no_cross,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,53,23.458958220833033,178.53723956225102,0.36666666666666664,8.353702196460649,,False,11.3
ladder,physics_no_cross/d2/sr3/savgol,7,physics_no_cross,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,5.732519147458812,0.0,3.170138077443739,,False,20.4
ladder,physics_no_cross/d2/sr3/kalman,7,physics_no_cross,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,8.155848036030974,0.0,3.1932335178435793,,False,22.0
ladder,physics_no_cross/d2/constrained/none,7,physics_no_cross,2,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,53,23.458958220833033,178.53723956225102,0.36666666666666664,8.353702196460649,,False,12.1
ladder,physics_no_cross/d2/constrained/savgol,7,physics_no_cross,2,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,5.732519147458812,0.0,3.170138077443739,,False,20.9
ladder,physics_no_cross/d2/constrained/kalman,7,physics_no_cross,2,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,8.155848036030974,0.0,3.1932335178435793,,False,22.0
ladder,physics_no_cross/d2/ensemble/none,7,physics_no_cross,2,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,131,23.458958220833033,2148.779915735044,0.26666666666666666,1.8205815699787764,,False,59.5
ladder,physics_no_cross/d2/ensemble/savgol,7,physics_no_cross,2,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.972747766791445,6.0067884135931635,0.0,3.175284458976802,,False,52.6
ladder,physics_no_cross/d2/ensemble/kalman,7,physics_no_cross,2,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,13.892205478107888,6.203096714117526,0.0,3.1781180067127863,,False,53.5
ladder,raw/d1/stlsq/none,8,raw,1,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,21,8.130196023668125,2.4962185264110786,0.0,1.8156871397829,,True,3.1
ladder,raw/d1/stlsq/savgol,8,raw,1,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.58411265262662,0.0,2.988653035468998,,True,3.2
ladder,raw/d1/stlsq/kalman,8,raw,1,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.783743262065728,0.0,2.9913230777174373,,True,3.6
ladder,raw/d1/sr3/none,8,raw,1,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.130196023668125,4.160384882177564,0.0,2.3486762914788355,,True,2.7
ladder,raw/d1/sr3/savgol,8,raw,1,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.2228541152193415,0.0,2.9819179194813774,,True,3.1
ladder,raw/d1/sr3/kalman,8,raw,1,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,6.07795473473976,0.0,2.9945072155732197,,True,3.7
ladder,raw/d1/constrained/none,8,raw,1,constrained,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.130196023668125,4.160384882177564,0.0,2.3486762914788355,,True,3.0
ladder,raw/d1/constrained/savgol,8,raw,1,constrained,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.2228541152193415,0.0,2.9819179194813774,,True,3.2
ladder,raw/d1/constrained/kalman,8,raw,1,constrained,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,6.07795473473976,0.0,2.9945072155732197,,True,3.5
ladder,raw/d1/ensemble/none,8,raw,1,ensemble,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,21,8.130196023668125,2.49473084620326,0.0,1.8170530459216963,,True,3.2
ladder,raw/d1/ensemble/savgol,8,raw,1,ensemble,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.593439048382888,0.0,2.9887899475169846,,True,3.3
ladder,raw/d1/ensemble/kalman,8,raw,1,ensemble,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.794944073640509,0.0,2.991458613706457,,True,4.1
ladder,raw/d2/stlsq/none,8,raw,2,stlsq,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,49,8.130196023668125,2.8352590261432553,0.016666666666666666,1.115231041032464,,False,15.9
ladder,raw/d2/stlsq/savgol,8,raw,2,stlsq,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,5.58411265262662,0.0,2.988653035468998,,False,15.8
ladder,raw/d2/stlsq/kalman,8,raw,2,stlsq,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.783743262065728,0.0,2.9913230777174373,,False,16.1
ladder,raw/d2/sr3/none,8,raw,2,sr3,none,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,6,8.130196023668125,4.708417765206285,0.0,2.330347015690186,,False,14.6
ladder,raw/d2/sr3/savgol,8,raw,2,sr3,savgol,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,9.283366388554587,4.989106174995012,0.0,2.9747743988848216,,False,15.7
ladder,raw/d2/sr3/kalman,8,raw,2,sr3,kalman,60,"4,20,96",regen-v2,637c6b535a9e,dcd5d8f,local,3,8.113243359748171,5.740217723544444,0.0,2.9907834412851657,,False,16.8
