steps,epi,revenue,cost_total,cost_heat,cost_co2,cost_elec,fruit_dm_growth,energy_heat_kwh_m2,energy_elec_kwh_m2,co2_kg_m2,t_in_in_corridor_pct,t_in_violation_steps,t_in_violation_area,co2_in_corridor_pct,co2_violation_steps,co2_violation_area,rh_in_corridor_pct,rh_violation_steps,rh_violation_area,violation_steps_total,boiler_sum,lamp_sum,co2_injection_sum,vent_sum,solver_failures,steps_expected,season_fraction,truncated,solver_aborted,stop_reason,block,condition,lam,seed,test_year,xi_uboil,rng_seed,nonzero,rollout_rmse,regen_id,config_hash,git_sha,image,xi_donor
5760,3.0139995991821245,5.6550372389256935,2.641037639743569,0.2587461336407565,2.088621893880834,0.2936696122219786,229735.88783135632,2.87495704045285,0.9788987074065955,6.96207297960278,32.795138888888886,3871,18334.252592086792,97.67361111111111,134,48156.04187011719,25.590277777777775,4286,31008.5467338562,8291,88.46021659800135,33.75512788527473,1547.1273281312826,1454.177845537641,0,5760,1.0,False,False,complete,lambda,lam=0.1,0.1,1,2020,0.0,604471770.0,20.0,19.844702447196305,regen-v2,637c6b535a9e,86e95e8,local,
5760,5.079804677161052,5.87056829409644,0.7907636169353887,0.2785471886830262,0.177416214831785,0.33480021342057736,238491.83694766788,3.0949687631447356,1.1160007114019246,0.5913873827726167,33.645833333333336,3822,17659.81291103363,94.72222222222221,304,300692.9039916992,24.618055555555557,4342,30829.011505126953,8468,95.22980792928507,38.482783142790105,131.41941857325563,1364.3510987661593,0,5760,1.0,False,False,complete,lambda,lam=0.15,0.15,1,2020,0.0,3869019760.0,15.0,19.844702447196305,regen-v2,637c6b535a9e,86e95e8,local,
5760,4.935384726110437,5.956666465210762,1.0212817391003246,0.37006384192021524,0.23196190462113836,0.419255992558971,241989.57514918718,4.11182046578017,1.3975199751965701,0.7732063487371279,33.385416666666664,3837,17232.60187768936,92.89930555555556,409,453857.0389404297,26.07638888888889,4258,30393.294216156006,8504,126.51755259967082,48.19034395507698,171.8236327955703,1306.8352634574826,0,5760,1.0,False,False,complete,lambda,lam=0.2,0.2,1,2020,0.0,958060236.0,13.0,2.8938304917096036,regen-v2,637c6b535a9e,86e95e8,local,
5760,-0.11919920230996733,10.482412360009377,10.601611562319345,5.373222145176319,5.105191159308655,0.12319825783437117,425848.00212538097,59.702468279736884,0.4106608594479039,17.017303864362184,61.25000000000001,2232,3413.3807311058044,72.91666666666666,1560,2091631.786743164,65.625,1980,4348.617431640625,5772,1836.9990246797174,14.160719342916078,3781.623080934184,1423.0811550799244,0,5760,1.0,False,False,complete,knock,baseline,,1,2020,0.0,56809052.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.03768169652831373
5760,-0.11919920230996733,10.482412360009377,10.601611562319345,5.373222145176319,5.105191159308655,0.12319825783437117,425848.00212538097,59.702468279736884,0.4106608594479039,17.017303864362184,61.25000000000001,2232,3413.3807311058044,72.91666666666666,1560,2091631.786743164,65.625,1980,4348.617431640625,5772,1836.9990246797174,14.160719342916078,3781.623080934184,1423.0811550799244,0,5760,1.0,False,False,complete,knock,knockout,,1,2020,0.0,56809052.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.03768169652831373
5760,0.043667558309312154,10.850535794136194,10.806868235826883,5.708989755498713,5.010501288917583,0.08737719141058624,440803.0166367829,63.43321950554126,0.29125730470195416,16.70167096305861,62.98611111111111,2132,2658.807973384857,77.70833333333333,1284,1043862.7962646484,67.55208333333333,1869,3334.9270515441895,5285,1951.7913703001589,10.043355296336044,3711.4824350691147,1465.2080823661595,0,5760,1.0,False,False,complete,knock,knockin,,1,2020,0.03768169652831373,56809052.0,,,regen-v2,637c6b535a9e,86e95e8,local,0.03768169652831373
5760,-1.1396657871812057,9.043464824411519,10.183130611592723,5.351262343734498,1.8483799265833039,2.9834883412749216,367390.7584917179,59.45847048593887,9.944961137583073,6.1612664219443465,59.392361111111114,2339,7545.988707542419,81.66666666666667,1056,4042967.9532470703,71.78819444444444,1625,7644.313503265381,5020,1829.4914011160747,342.9296943318241,1369.170316031582,1248.306670897854,0,5760,1.0,False,False,complete,cross,baseline,,1,2020,0.09650278430550352,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,1.278886366732975,11.961842755673338,10.682956388940363,6.301040716698834,2.342872338496975,2.0390433337445537,485949.8619492294,70.01156351887593,6.796811112481846,7.8095744616565845,49.44444444444444,2912,6680.051170349121,84.39236111111111,899,2637850.8305664062,73.35069444444444,1535,6191.84045791626,5346,2154.2019541521568,234.37279689804367,1735.4609915447181,1388.106802578668,0,5760,1.0,False,False,complete,cross,ko_uboil,,1,2020,0.0,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,-1.403659274305333,8.849261252608201,10.252920526913535,6.095865649159965,1.7648430564296593,2.3922118213239103,359501.23838720814,67.73184054622183,7.974039404413035,5.882810188098865,59.947916666666664,2307,7682.286780357361,90.03472222222221,574,2361473.8872070312,76.54513888888889,1351,4333.733688354492,4232,2084.0566326261596,274.96687606360996,1307.2911524553897,1381.4733281489612,0,5760,1.0,False,False,complete,cross,ko_cross,,1,2020,0.09650278430550352,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,-2.792960436701299,8.739341716126082,11.532302152827382,5.364585282366374,2.100415760132021,4.067301110328987,355035.75721762213,59.606503137404154,13.557670367763292,7.001385867106737,54.28819444444445,2633,10032.820406913757,71.47569444444444,1643,6287992.337036133,70.19097222222223,1717,7579.209915161133,5993,1834.0462491483527,467.5058745281175,1555.8635259295497,1159.8513335564644,0,5760,1.0,False,False,complete,cross,ko_both,,1,2020,0.0,,,,regen-v2,637c6b535a9e,86e95e8,local,
5760,7.978942675505812,16.012075168456185,8.033132492950372,5.338235966342926,2.6801938497123112,0.014702676895136232,650490.5537185326,59.313732959365844,0.049008922983787444,8.933979499041039,65.72916666666667,1974,1851.436134338379,100.0,0,0.0,70.97222222222223,1672,3279.537223815918,3646,1825.0379375119855,1.6899628880286854,1985.3287771359255,1478.4248446122365,0,5760,1.0,False,False,complete,lambda,lam=1e-06,1e-06,2,2020,0.04235727841169543,3908171985.0,54.0,12.01454468422515,regen-v2,637c6b535a9e,86e95e8,local,
5760,7.904888973734099,15.946606197866258,8.04171722413216,5.347321030014402,2.6793558477748074,0.01504034634295007,647830.8767883168,59.41467811127113,0.050134487809833574,8.931186159249359,65.43402777777779,1991,1865.145652770996,100.0,0,0.0,71.38888888888889,1648,3255.775016784668,3639,1828.1439411022993,1.728775446980092,1984.708034851783,1475.6987341336144,0,5760,1.0,False,False,complete,lambda,lam=0.001,0.001,2,2020,0.042357277175539235,2135125064.0,50.0,12.025015637472896,regen-v2,637c6b535a9e,86e95e8,local,
5760,7.96322863551341,16.028388880282726,8.06516024476932,5.298398075643347,2.74768271070781,0.01907945841816254,651153.2982614859,58.871089729370524,0.06359819472720847,9.158942369026034,65.60763888888889,1981,1839.1275882720947,100.0,0,0.0,71.09375,1665,3131.1118774414062,3646,1811.418145433655,2.19304117291945,2035.3205257235109,1458.3568222160222,0,5760,1.0,False,False,complete,lambda,lam=0.01,0.01,2,2020,0.042262976134812266,4206027311.0,41.0,11.213001968644793,regen-v2,637c6b535a9e,86e95e8,local,
5760,7.810440293133804,16.041691338800273,8.23125104566647,5.229673591312935,2.985164716950471,0.016412737403064967,651693.7106387612,58.1074843479215,0.05470912467688323,9.95054905650157,66.00694444444444,1958,1767.745509147644,99.98263888888889,1,31.6998291015625,70.55555555555556,1696,3318.8976554870605,3655,1787.922595532298,1.8865215468321723,2211.2331236765604,1482.2425309588398,0,5760,1.0,False,False,complete,lambda,lam=0.02,0.02,2,2020,0.04283782162116692,3177610036.0,35.0,15.260066015614141,regen-v2,637c6b535a9e,86e95e8,local,
5760,6.95498560437799,15.909245719515164,8.95426011513717,5.126003218818459,3.808929133833044,0.01932776248566806,646313.1073553035,56.9555913202051,0.06442587495222687,12.696430446110147,65.06944444444444,2012,1838.9176397323608,89.96527777777777,578,174516.7528076172,69.39236111111111,1763,3467.4528465270996,4353,1752.4797326183855,2.2215818934433784,2821.4289854726167,1440.1958221449202,0,5760,1.0,False,False,complete,lambda,lam=0.03,0.03,2,2020,0.04442517916750516,1444749007.0,34.0,11.643951789719942,regen-v2,637c6b535a9e,86e95e8,local,
5760,8.318158467980918,15.8459218540442,7.527763386063283,5.289712935052181,2.2229676393436106,0.015082811667490752,643740.5753205457,58.77458816724646,0.050276038891635844,7.409892131145369,67.23958333333333,1887,1662.487543106079,100.0,0,0.0,69.09722222222221,1780,3479.2881469726562,3667,1808.4488663390316,1.7336565379736637,1646.642696443365,1462.8104874148726,0,5760,1.0,False,False,complete,lambda,lam=0.04,0.04,2,2020,0.04442517916750516,3109645504.0,32.0,11.107618319190372,regen-v2,637c6b535a9e,86e95e8,local,
5760,8.955048463540326,16.841790693629505,7.886742230089182,4.863982242047003,2.352772945834231,0.6699870422079471,684197.7469286987,54.04424713385559,2.2332901406931573,7.842576486114103,54.98263888888889,2593,3512.140467643738,100.0,0,0.0,68.15972222222221,1834,4622.000686645508,4427,1662.8999115722336,77.01000480816586,1742.7947733391752,1113.4086231488477,0,5760,1.0,False,False,complete,lambda,lam=0.05,0.05,2,2020,0.0,3405464364.0,27.0,9.519830912760721,regen-v2,637c6b535a9e,86e95e8,local,
5760,-0.7678049629646906,11.936148808435739,12.703953771400432,5.040645314970247,2.2482408180433837,5.415067638386799,484906.04534270195,56.00717016633608,18.05022546128933,7.494136060144613,48.333333333333336,2976,5504.726691246033,99.79166666666667,12,2155.970947265625,73.85416666666667,1506,4345.610408782959,4494,1723.2975423813887,622.4215675781695,1665.363568917293,959.8038312963794,0,5760,1.0,False,False,complete,lambda,lam=0.06,0.06,2,2020,0.0,2042305088.0,25.0,14.898631907068255,regen-v2,637c6b535a9e,86e95e8,local,
5760,3.3424208006590206,6.135355953597947,2.7929351529389264,0.29112119016791693,2.17982882830213,0.32198513446887955,249248.83561491664,3.2346798907546326,1.073283781562932,7.266096094340434,33.697916666666664,3819,17264.032546520233,96.64930555555556,193,92136.62145996094,22.63888888888889,4456,32564.961597442627,8468,99.52861196229765,37.009785559741545,1614.6880216174575,1464.2115977211022,0,5760,1.0,False,False,complete,lambda,lam=0.07,0.07,2,2020,0.0,3512521049.0,21.0,16.857660824661405,regen-v2,637c6b535a9e,86e95e8,local,
5760,3.1376363173885977,5.894063066364893,2.7564267489762964,0.28979725142298995,2.129297964422116,0.3373315331311897,239446.3120710738,3.219969460255444,1.1244384437706323,7.097659881407054,32.951388888888886,3862,17793.054169654846,97.29166666666667,156,58617.09020996094,24.18402777777778,4367,31721.177661895752,8385,99.07598340455574,38.773739351285464,1577.2577521288035,1395.4658152781053,0,5760,1.0,False,False,complete,lambda,lam=0.08,0.08,2,2020,0.0,344052681.0,19.0,15.143670455225266,regen-v2,637c6b535a9e,86e95e8,local,
5760,3.1376363173885977,5.894063066364893,2.7564267489762964,0.28979725142298995,2.129297964422116,0.3373315331311897,239446.3120710738,3.219969460255444,1.1244384437706323,7.097659881407054,32.951388888888886,3862,17793.054169654846,97.29166666666667,156,58617.09020996094,24.18402777777778,4367,31721.177661895752,8385,99.07598340455574,38.773739351285464,1577.2577521288035,1395.4658152781053,0,5760,1.0,False,False,complete,lambda,lam=0.1,0.1,2,2020,0.0,303994103.0,19.0,15.143670455225266,regen-v2,637c6b535a9e,86e95e8,local,
5760,5.302342885479081,6.182532028928365,0.8801891434492838,0.3180670485061593,0.2016430054358501,0.3604790895072743,251165.36367521482,3.5340783167351035,1.2015969650242477,0.6721433514528337,34.270833333333336,3786,16869.474617004395,93.22916666666666,390,368739.9588317871,22.586805555555557,4459,31964.15367126465,8635,108.74087118686445,41.43437815244211,149.36518923905174,1292.423916721912,0,5760,1.0,False,False,complete,lambda,lam=0.15,0.15,2,2020,0.0,3884067421.0,15.0,15.143670455225266,regen-v2,637c6b535a9e,86e95e8,local,
5760,-0.8250592178402097,2.9078165027780662,3.732875720618276,1.2779235884777502,0.7232237939823956,1.7317283381581308,118130.04542535896,14.199150983086113,5.7724277938604365,2.4107459799413187,26.631944444444443,4226,22631.035598039627,79.47916666666667,1182,1918822.2410888672,28.315972222222225,4129,23192.35960006714,9537,436.89695284199826,199.0492344491045,535.7213289696331,884.701083316276,0,5760,1.0,False,False,complete,lambda,lam=0.2,0.2,2,2020,0.0,4134072024.0,11.0,3.5564877445303362,regen-v2,637c6b535a9e,86e95e8,local,
